folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc,acc_alim2,acc_alim7,acc_alim9,celular,tsalud1_h,tsalud1_m,camb_clim,f_sequia,f_inunda,f_helada,f_incendio,f_huracan,f_desliza,f_otro,af_viv,af_empleo,af_negocio,af_cultivo,af_trabajo,af_salud,af_otro,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,agua_ent,sanit_agua,drenaje,uso_compar,excusado,camb_clim_right,climate_vulnerability_intensity,clave,tipo_gasto,mes_dia,lugar_comp,orga_inst,frecuencia,fecha_adqu,fecha_pago,gasto,costo,gasto_tri,saneamiento_deficiente,agua_intermitente,gasto_adaptacion
3100214605,1,266235.5,233885.71,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2600.0,,1278.68,0,0,0.009765790061806183
3100214606,1,409580.47,282204.43,31050,1,0,,,1,0,10,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,10,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,780.0,,383.6,0,0,0.0019043876774690943
3100215304,1,68562.83,41524.54,31050,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2500.0,,1222.82,0,0,0.03646290562977053
3100215306,1,248344.1,137357.61,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3000.0,,1467.39,0,0,0.012080013175267704
3100215306,1,248344.1,137357.61,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,10000.0,,4891.3,0,0,0.04026671058422568
3100217801,1,135590.82,68773.23,31050,1,0,,,1,0,2,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,800.0,,393.44,0,0,0.005900104446598966
3100217804,1,44334.52,23070.82,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,12000.0,,5901.63,0,0,0.27066944674262855
3100217805,1,147050.52,66467.39,31050,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1200.0,,590.16,0,0,0.008160460772257046
3100217806,1,64893.42,35019.71,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,72.0,,35.4,0,0,0.0011095115652711785
3100221402,1,153697.37,126565.98,31050,3,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1000.0,,489.13,0,0,0.0065062922026577295
3100221405,1,48572.04,48889.89,31050,3,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,500.0,,244.56,0,0,0.01029398806391496
3100228505,1,68580.3,17723.68,31050,3,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,220.0,,107.6,0,0,0.003207918308902119
3100230702,1,129624.56,158450.71,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1000.0,,491.8,0,0,0.0077145874207789015
3100230702,1,129624.56,158450.71,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1000.0,,491.8,0,0,0.0077145874207789015
3100230703,1,107711.85,61216.07,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3700.0,,1819.67,0,0,0.03435090939390605
3100230706,1,51911.97,35863.81,31050,1,0,0.0,0.0,1,20,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2400.0,,1180.32,0,0,0.04623211178462308
3100230706,1,51911.97,35863.81,31050,1,0,0.0,0.0,1,20,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,700.0,,344.26,0,0,0.013484365937181733
3100232904,1,433289.64,1635931.14,31050,1,0,,,1,0,10,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,1,1,1,1,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,3500.0,,1711.95,0,0,0.00807773756141504
3100233201,1,91210.69,100892.64,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1500.0,,741.75,0,0,0.01644544077015534
3100233201,1,91210.69,100892.64,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,300.0,,148.35,0,0,0.003289088154031068
3100234906,1,41395.69,48122.98,31050,4,0,,,1,0,20,1,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,8,10,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,0,0.004831420855649465
3100236505,1,68110.83,53718.55,31050,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,293.47,0,0,0.008809171757266795
3100239204,1,127657.31,185804.55,31050,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1180.0,,583.51,0,0,0.009243497297569564
3100239204,1,127657.31,185804.55,31050,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,4500.0,,2225.27,0,0,0.035250625287341554
3100240402,1,111097.52,27108.91,31050,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,3600.0,,1760.86,0,0,0.03240396365283402
3100241404,1,186810.57,176267.92,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,18000.0,,8804.34,0,0,0.09635429087336975
3100242606,1,31666.75,27306.66,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,115.0,,56.55,0,0,0.003631569390606867
3100244604,1,117613.31,81464.52,31050,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,280.0,,137.7,0,0,0.0023806829346100368
3100246004,1,66265.47,37348.5,31050,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,7000.0,,3423.91,0,0,0.10563571042354336
3100246005,1,122123.54,15139.64,31050,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,18,0,0,0,0,1500.0,,733.69,0,0,0.012282644279718717
3100251701,1,67145.17,54927.28,31050,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,230.0,,113.11,0,0,0.0034254139203162342
3100251706,1,268268.28,392756.44,31050,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,3000.0,,1475.4,0,0,0.01118283533185511
3100252502,1,111108.32,108131.28,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,3000.0,,1467.39,0,0,0.027000678257037815
3100253901,1,383778.02,210771.77,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,293.47,0,0,0.001563403761372264
3100254206,1,87541.15,70939.1,31050,1,0,,,1,1,30,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,1,2,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,1800.0,,890.1,0,0,0.02056175867006545
3100254206,1,87541.15,70939.1,31050,1,0,,,1,1,30,1,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,3500.0,,1730.76,0,0,0.03998119741401615
3100263902,1,53937.83,51400.82,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,540.0,,264.13,0,0,0.010011526233072408
3100263902,1,53937.83,51400.82,31050,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2000.0,,978.26,0,0,0.03707972678915707
3100264903,1,119935.98,84573.19,31050,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,1,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,3000.0,,1467.39,0,0,0.025013344619354425
3100266405,1,33145.66,19404.59,31050,1,0,,,1,0,10,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,10,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,6500.0,,3179.34,0,0,0.19610410533385061
3100267206,1,78986.78,39641.64,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,130.0,,64.28,0,0,0.001645845038878658
3100267206,1,78986.78,39641.64,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,900.0,,445.05,0,0,0.011394311807621477
3100269601,1,52352.03,50253.6,31050,1,0,0.0,0.0,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,3,1,2,2,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,8000.0,,3934.42,0,1,0.15281164837352057
3100269603,1,64426.21,35736.74,31050,1,1,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1150.0,,565.57,0,0,0.017849878178461842
3100269604,1,78737.66,96981.91,31050,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,5000.0,,2459.01,0,0,0.06350201415688503
3100270803,1,341420.31,187785.6,31050,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3600.0,,1770.49,0,0,0.010544188188453112
3100270803,1,341420.31,187785.6,31050,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,4000.0,,1967.21,0,0,0.011715764653836792
3100272306,1,91682.83,47624.52,31050,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,550.0,,269.02,0,0,0.005998942222878592
3100276202,1,105518.55,76610.43,31053,3,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,400.0,,197.8,0,0,0.0037908026598166863
3100276202,1,105518.55,76610.43,31053,3,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,296.7,0,0,0.005686203989725029
3100276204,1,99596.51,50406.27,31053,3,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,148.35,0,0,0.0030121537391219833
3100276715,1,48563.34,41041.1,31053,3,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,150.0,,73.77,0,0,0.0030887496617819123
3100280901,1,176791.79,132580.06,31059,2,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,275.0,,134.51,0,0,0.0015555020965622895
3100282206,1,106105.89,89733.39,31059,2,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,2,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1300.0,,642.85,0,1,0.012251911745898366
3100282206,1,106105.89,89733.39,31059,2,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,2,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,300.0,,148.35,0,1,0.002827364249053469
3100283607,1,129931.8,48545.68,31059,3,0,,,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,1800.0,,885.24,0,0,0.013853421564236006
3100283817,1,31893.44,27515.07,31059,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1400.0,,688.52,0,0,0.043896174260286754
3100284701,1,94573.72,43968.4,31059,3,0,,,1,0,20,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,10,1,,1,1,1,2,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,320.0,,157.37,0,0,0.0033836038172126463
3100285714,1,37476.73,18960.19,31070,3,0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,2,2,2,1,1,8,43111.0,1.0,0,17,0,0,0,0,500.0,,245.9,0,0,0.013341612248453906
3100285716,1,13900.27,9673.65,31070,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,1,1,0,0,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.0071941048627113
3100285716,1,13900.27,9673.65,31070,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,1,1,1,8,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.0071941048627113
3100285716,2,28938.34,18395.45,31070,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,1,1,0,0,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.003455623232016764
3100285716,2,28938.34,18395.45,31070,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,1,1,1,8,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.003455623232016764
3100285716,1,13900.27,9673.65,31070,3,1,1.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,2,2,1,1,0,0,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.0071941048627113
3100285716,1,13900.27,9673.65,31070,3,1,1.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,2,2,1,1,1,8,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.0071941048627113
3100285716,2,28938.34,18395.45,31070,3,1,1.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,2,2,1,1,0,0,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.003455623232016764
3100285716,2,28938.34,18395.45,31070,3,1,1.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,10,1,,1,1,2,2,1,1,1,8,43111.0,1.0,0,17,0,0,0,0,100.0,,49.18,0,0,0.003455623232016764
3100285718,1,21731.35,17322.62,31070,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,5000.0,,2459.01,0,0,0.23008234647180228
3100286714,1,83114.04,38076.52,31078,3,0,0.0,0.0,1,0,30,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,10,1,,1,2,2,2,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,680.0,,334.42,0,0,0.008181529859455756
3100287020,1,75397.75,25091.81,31079,2,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,270.0,,132.06,0,0,0.003581008717103627
3100287020,1,75397.75,25091.81,31079,2,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,2,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,850.0,,415.76,0,0,0.011273545961252159
3100287024,1,89377.13,54144.83,31079,2,0,0.0,0.0,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,8000.0,,3913.04,0,0,0.08950835633231902
3100287024,1,89377.13,54144.83,31079,2,0,0.0,0.0,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,244.56,0,0,0.0055942722707699385
3100287815,1,130486.98,139942.74,31079,2,0,,,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1600.0,,786.88,0,0,0.012261759755647653
3100288201,1,84027.38,20954.41,31079,2,0,0.0,0.0,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,8,8,3,1,,1,2,2,2,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,1000.0,,494.5,0,0,0.011900882783683127
3100288203,1,60648.48,43268.43,31079,2,0,0.0,0.0,1,0,15,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,10,1,,1,2,2,2,2,1,1,8,43201.0,1.0,0,5,0,0,0,0,2535.0,,1253.57,0,0,0.0417982445726587
3100288204,1,78892.19,50512.51,31079,2,0,0.0,0.0,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,140.0,,69.23,0,0,0.0017745736301654194
3100288616,1,37526.3,32545.98,31079,2,0,0.0,0.0,1,0,25,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,250.0,,122.95,0,0,0.006661994387935927
3100289305,1,30916.26,24907.15,31080,3,0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,1,1,2,2,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,60.0,,29.34,0,0,0.0019407263362386008
3100289305,1,30916.26,24907.15,31080,3,0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,1,1,2,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,50.0,,24.45,0,0,0.0016172719468655007
3100289714,1,75467.14,63534.24,31080,3,0,0.0,0.0,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,7,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,295.08,0,0,0.007950480169249822
3100290202,1,125617.01,23119.46,31084,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,2,2,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,70.0,,34.61,0,0,0.0005572493725173048
3100290202,1,125617.01,23119.46,31084,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,2,2,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,180.0,,89.01,0,0,0.001432926957901641
3100290921,1,11721.47,8210.37,31084,3,0,0.0,0.0,0,1,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,2,,5,,3,0,0,43201.0,1.0,0,17,0,0,0,0,3500.0,,1711.95,1,0,0.29859736022870853
3100291512,1,67877.07,24179.23,31089,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,0,0.002946503141635312
3100291713,1,56669.97,25725.83,31089,2,0,,,1,3,0,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,250.0,,122.95,0,0,0.0044115075409427605
3100291921,1,82861.59,22225.53,31089,2,0,,,1,0,25,1,0,1,0,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,8,2,1,,1,1,2,2,1,1,1,9,43111.0,1.0,0,5,0,0,0,0,8700.0,,4255.43,0,0,0.10499436469901194
3100292022,1,69843.89,54232.13,31093,3,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,400.0,,195.65,0,0,0.005727057871490262
3100292814,1,84831.62,36008.74,31093,3,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,400.0,,196.72,0,0,0.004715222932203817
3100293410,1,49293.28,29363.31,31096,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,128.0,,62.6,0,0,0.002596702836573261
3100293714,1,77408.05,41227.78,31096,2,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3000.0,,1475.4,0,0,0.038755659133643074
3100293714,1,77408.05,41227.78,31096,2,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,3000.0,,1475.4,0,0,0.038755659133643074
3100293716,1,123524.05,113481.01,31096,2,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,150.0,,73.77,0,0,0.0012143384223558084
3100293924,1,85962.55,40686.82,31096,2,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,800.0,,391.3,0,0,0.009306378184453578
3100295616,1,30396.09,15448.28,31096,3,0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,6,2,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,5,0,0,0,0,750.0,,368.85,0,0,0.024674226191592406
3100295922,1,40185.02,39473.91,31096,3,0,0.0,0.0,1,1,30,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,3,5,,1,2,2,2,1,1,1,8,43111.0,1.0,0,5,0,0,0,0,1500.0,,733.69,0,0,0.03732734237783134
3100296612,1,93984.55,34684.45,31097,3,0,,,1,0,30,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,8,10,1,,1,1,1,2,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,665.0,,327.04,0,0,0.0070756310478690375
3100297702,1,66356.98,45147.74,31101,2,0,0.0,0.0,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,400.0,,196.72,0,0,0.006028001877119785
3100299401,1,25992.38,92010.28,31101,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1200.0,,586.95,0,0,0.04616737674656957
3100302604,1,80711.03,51959.38,31101,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,700.0,,344.26,0,0,0.008672916204885504
3100304005,1,47430.34,20060.94,31101,2,1,1.0,1.0,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1500.0,,733.69,0,0,0.03162532674233413
3100304005,1,47430.34,20060.94,31101,2,1,1.0,1.0,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,2,2,1,0,0,43201.0,1.0,0,3,0,0,0,0,500.0,,244.56,0,0,0.010541775580778043
3100305601,1,119690.66,32592.43,31101,2,0,,,1,1,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,10,1,,1,1,1,2,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,6000.0,,2950.81,0,0,0.05012922478662913
3100308706,1,115951.69,64465.01,31101,2,0,0.0,0.0,1,0,3,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,2,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,270.0,,132.78,0,0,0.0023285559701630913
