folioviv,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,sanit_agua,drenaje
903342801,4,8,10,1,,2,1,1
903342802,2,8,10,1,,3,1,1
903342803,4,8,10,1,,3,2,1
903342804,6,8,10,1,,1,1,1
903342805,1,8,10,1,,3,1,1
903342806,3,8,10,1,,4,2,1
903343604,4,8,4,4,,2,2,1
903343605,1,8,10,1,,2,1,1
903343606,2,8,10,1,,1,1,1
903344001,1,8,3,1,,1,2,1
903344002,2,8,10,1,,1,2,1
903344004,3,8,10,1,,2,1,1
903344005,1,6,10,1,,1,1,1
903344006,4,8,4,1,,1,1,1
903345301,3,2,2,1,,2,2,1
903345302,2,8,3,1,,2,1,1
903345303,1,8,10,1,,2,1,1
903345304,3,8,10,1,,2,1,1
903345305,2,8,10,1,,2,1,1
903345306,1,8,10,1,,2,1,1
903346501,4,8,10,1,,4,1,1
903346502,5,8,10,1,,4,2,1
903346504,1,8,10,1,,4,1,1
903346505,5,8,10,4,,4,2,1
903346506,3,8,10,1,,3,2,1
903347701,3,8,10,1,,3,1,1
903347702,3,8,10,1,,1,1,1
903347703,9,8,10,4,,5,2,1
903347704,5,8,10,4,,4,2,1
903347705,4,8,10,1,,2,1,1
903347706,5,8,10,1,,1,1,1
903348901,4,8,10,1,,4,2,1
903348902,2,8,10,1,,3,2,1
903348903,3,8,10,1,,4,2,1
903348904,4,8,10,1,,3,1,1
903348905,2,8,10,1,,2,1,1
903348906,5,8,10,1,,2,1,1
903349201,1,8,10,1,,4,2,1
903349202,2,8,10,1,,3,1,1
903349203,1,8,10,1,,4,1,1
903349204,2,8,10,1,,4,1,1
903349205,3,8,10,1,,4,1,1
903349206,1,8,10,1,,2,1,1
903350401,4,8,10,1,,1,1,1
903350403,2,8,10,1,,1,2,1
903350404,2,8,10,1,,1,2,1
903350405,2,8,10,1,,1,1,1
903350406,3,8,10,1,,1,1,1
903351601,3,8,10,1,,2,2,1
903351602,5,8,10,1,,3,2,1
903351603,6,8,10,1,,3,1,1
903351605,3,8,10,1,,3,1,1
903351606,6,8,10,1,,3,1,1
903352801,3,8,10,1,,3,1,1
903352802,3,8,10,1,,3,1,1
903352803,5,8,10,1,,2,1,1
903352804,5,8,10,1,,3,2,1
903352805,4,8,10,1,,3,1,1
903352806,2,8,10,1,,2,1,1
903353001,6,8,10,4,,5,1,1
903353002,2,8,10,1,,3,1,1
903353003,2,8,10,4,,5,2,1
903353004,1,8,10,1,,4,1,1
903353005,2,8,10,1,,4,1,1
903353006,4,8,10,1,,5,1,1
903354301,3,8,10,4,,3,2,1
903354302,12,8,10,1,,2,1,1
903354303,4,8,10,1,,4,1,1
903354304,5,8,10,1,,3,2,1
903354305,1,8,10,1,,3,1,1
903354306,5,8,4,1,,2,2,1
903355601,3,8,10,1,,1,1,1
903355602,3,8,10,1,,2,1,1
903355604,1,8,10,1,,2,1,1
903355605,4,8,10,1,,2,1,1
903355606,2,8,10,1,,2,1,1
903356801,3,8,10,1,,2,1,1
903356802,2,8,10,1,,1,1,1
903356803,2,8,10,1,,2,1,1
903356804,1,8,10,1,,4,1,1
903356805,2,8,10,1,,2,1,1
903356806,3,8,10,1,,3,1,1
903357801,3,8,10,1,,1,2,1
903357803,1,8,10,1,,1,1,1
903357805,4,8,10,1,,1,1,1
903357806,2,8,10,1,,1,1,1
903358001,2,8,10,1,,2,1,1
903358002,1,8,10,1,,1,1,1
903358003,3,8,10,1,,2,1,1
903358004,2,8,10,1,,1,1,1
903358005,5,8,10,1,,2,1,1
903358006,1,8,10,1,,1,1,1
903359301,5,8,10,1,,1,1,1
903359302,2,8,4,1,,2,1,1
903359303,4,8,10,1,,2,2,1
903359304,2,8,4,1,,2,1,1
903359305,3,8,10,1,,2,1,1
903359306,2,8,10,1,,2,1,1
903360003,2,8,10,1,,1,1,1
903360005,3,8,10,1,,1,1,1
903360006,2,8,10,1,,1,1,1
903361501,1,8,10,1,,1,1,1
903361502,1,8,10,1,,1,2,1
903361503,2,8,10,1,,1,1,1
903361504,2,8,10,1,,1,2,1
903361506,7,8,10,1,,2,1,1
903362701,3,8,10,1,,1,1,1
903362702,2,8,10,1,,1,1,1
903362704,1,8,10,1,,1,1,1
903362705,4,8,10,1,,1,1,1
903363901,4,8,10,1,,1,1,1
903363902,3,8,10,1,,1,1,1
903363903,7,8,10,1,,2,1,1
903363904,6,8,10,1,,2,1,1
903363905,3,8,10,1,,1,1,1
903364502,2,8,10,1,,1,1,1
903364503,1,8,10,1,,1,1,1
903364504,4,8,10,1,,1,1,1
903364505,2,8,10,1,,1,1,1
903364506,6,8,10,1,,1,1,1
903365701,1,8,10,1,,4,1,1
903365703,5,8,3,1,,3,1,1
903365704,4,8,10,1,,4,1,1
903365706,4,8,10,1,,3,1,1
903366901,3,8,10,1,,1,1,1
903366902,5,8,10,1,,1,1,1
903366903,2,8,10,1,,1,1,1
903366904,3,8,10,1,,1,1,1
903366905,3,8,10,1,,1,2,1
903366906,5,8,10,1,,2,1,1
903367201,3,8,10,1,,1,1,1
903367202,2,8,10,1,,1,1,1
903367203,9,8,10,1,,1,1,1
903367204,2,8,10,1,,1,1,1
903367205,2,8,10,1,,1,1,1
903368401,5,8,10,1,,1,1,1
903368403,3,8,10,1,,1,1,1
903368404,3,8,4,1,,1,2,1
903368405,2,8,10,1,,1,2,1
903368406,2,8,10,1,,1,2,1
903369601,2,8,10,1,,2,1,1
903369602,1,8,10,1,,2,2,1
903369603,1,8,10,1,,2,1,1
903369604,4,8,10,1,,2,1,1
903369605,5,8,10,1,,2,2,1
903369606,4,8,10,1,,2,1,1
903370201,5,8,10,1,,1,1,1
903370202,3,8,10,1,,1,1,1
903370204,4,8,10,1,,1,1,1
903370205,4,8,10,1,,1,1,1
903370206,1,8,10,1,,2,1,1
903371801,2,8,10,1,,1,1,1
903371802,2,8,10,1,,2,2,1
903371803,4,8,10,1,,1,1,1
903371804,7,8,10,1,,1,1,1
903371805,3,8,10,1,,2,2,1
903371806,8,8,10,1,,1,2,1
903372401,3,8,10,1,,2,1,1
903372402,6,8,10,1,,2,1,1
903372403,7,8,10,1,,3,2,1
903372404,5,8,10,1,,2,1,1
903372405,3,8,10,1,,3,1,1
903372406,4,8,10,1,,1,2,1
903373601,2,8,10,1,,1,1,1
903373604,7,8,10,1,,1,2,1
903373605,5,8,10,2,,1,1,1
903373606,6,8,10,1,,1,1,1
903374301,4,8,10,1,,1,1,1
903374302,1,8,10,1,,1,1,1
903374303,2,8,10,1,,1,1,1
903374304,4,8,10,1,,1,1,1
903374305,4,8,10,1,,1,1,1
903375701,7,8,10,1,,1,1,1
903375703,8,8,10,1,,1,2,1
903375704,3,8,10,1,,1,2,1
903375705,2,8,10,1,,1,1,1
903375706,4,8,10,1,,1,1,1
903376801,3,8,10,1,,3,1,1
903376802,8,8,10,1,,1,1,1
903376803,5,8,10,1,,1,1,1
903376805,3,8,10,1,,1,1,1
903376806,5,8,10,1,,1,1,1
903377001,4,8,10,1,,1,1,1
903377002,2,8,10,1,,1,1,1
903377003,2,8,10,1,,1,1,1
903377004,1,8,10,1,,1,1,1
903377005,6,8,10,1,,1,1,1
903377006,3,8,10,1,,1,1,1
903378001,5,8,10,1,,1,1,1
903378002,2,8,10,1,,1,1,1
903378003,2,8,10,1,,1,1,1
903378004,7,8,10,1,,1,1,1
903378005,3,8,10,1,,1,1,1
903378006,2,8,10,1,,1,1,1
903379301,5,8,10,1,,1,1,1
903379302,6,8,10,1,,2,1,1
903379303,4,8,10,1,,1,1,1
903379304,4,8,10,1,,1,1,1
903379305,4,8,10,1,,1,1,1
903379306,9,8,10,1,,1,1,1
903380301,8,8,10,1,,2,1,1
903380302,5,8,10,1,,2,2,1
903380303,6,8,10,1,,1,1,1
903380304,1,8,10,1,,1,1,1
903380305,3,8,10,1,,1,2,1
903380306,1,8,10,1,,1,1,1
903381501,1,8,10,1,,1,1,1
903381502,4,8,10,1,,1,1,1
903381504,5,8,10,1,,1,1,1
903381506,1,8,10,1,,1,1,1
903382502,5,8,10,1,,1,1,1
903382503,5,8,10,1,,1,1,1
903382504,1,8,10,1,,1,1,1
903382506,2,8,10,1,,1,1,1
903383701,1,8,10,1,,2,1,1
903383702,2,8,10,1,,2,1,1
903383703,6,8,10,1,,2,1,1
903383704,6,8,10,1,,1,1,1
903383705,3,8,10,1,,1,1,1
903384701,4,8,10,1,,1,1,1
903384703,1,8,10,1,,1,1,1
903384704,5,8,10,1,,1,1,1
903384705,5,8,10,1,,1,1,1
903384706,6,8,10,1,,1,1,1
903385901,10,8,10,1,,1,1,1
903385902,4,8,10,1,,1,1,1
903385903,6,8,10,1,,1,1,1
903385904,6,8,10,1,,1,1,1
903385905,2,8,10,1,,1,1,1
903385906,3,8,10,1,,1,1,1
903386901,2,8,2,1,,1,1,1
903386902,3,8,10,1,,1,1,1
903386903,4,8,10,1,,1,1,1
903386904,4,8,10,1,,1,1,1
903386905,4,8,10,1,,1,1,1
903386906,2,8,10,1,,1,1,1
903387201,3,8,10,1,,1,1,1
903387202,2,8,10,1,,5,1,1
903387203,4,8,10,1,,1,1,1
903387204,2,8,10,1,,1,2,1
903387205,1,8,10,1,,1,1,1
903387206,4,8,10,1,,1,1,1
903388401,5,8,10,1,,1,2,1
903388402,3,8,10,1,,1,2,1
903388403,1,8,10,1,,1,1,1
903388404,7,8,10,1,,1,1,1
903388405,4,8,3,1,,1,2,1
903388406,3,8,10,1,,1,1,1
903389501,4,8,10,1,,1,1,1
903389502,1,8,10,1,,1,1,1
903389503,2,8,10,1,,1,1,1
903389505,5,8,10,1,,1,1,1
903389506,3,8,10,1,,1,1,1
913390601,1,8,10,1,,1,2,1
913390602,1,8,10,1,,1,1,1
913390603,3,8,10,1,,1,1,1
913390604,8,8,10,1,,1,1,1
913390605,3,8,10,1,,1,2,1
913390606,1,8,10,1,,1,1,1
913391201,5,8,3,1,,1,1,1
913391202,1,8,10,1,,1,1,1
913391203,3,8,10,1,,1,2,1
913391205,1,8,10,1,,1,1,1
913391206,2,8,10,1,,1,1,1
913392801,2,8,10,1,,1,2,1
913392802,2,8,10,1,,1,1,1
913392803,2,8,10,1,,1,1,1
913392804,4,8,10,1,,1,1,1
913392805,4,8,10,1,,1,1,1
913392806,3,8,10,1,,1,1,1
913393401,2,8,10,1,,1,1,1
913393402,4,8,10,1,,1,1,1
913393403,5,8,10,1,,1,1,1
913393404,3,8,10,1,,2,1,1
913393405,1,8,10,1,,1,1,1
913393406,4,8,10,1,,1,1,1
913394001,3,8,10,1,,1,1,1
913394002,5,8,10,1,,1,1,1
913394003,1,8,10,1,,1,1,1
913394004,4,8,10,1,,1,1,1
913394005,3,8,10,1,,1,1,1
913394006,4,8,10,1,,1,1,1
913395701,4,8,10,1,,1,1,1
913395702,4,8,10,1,,1,1,1
913395703,4,8,10,1,,1,1,1
913395705,3,8,10,1,,1,1,1
913395706,3,8,10,1,,1,1,1
913396601,5,8,10,1,,1,1,1
913396602,5,8,10,1,,1,1,1
913396603,4,8,2,1,,1,1,1
913396604,6,8,10,1,,1,2,1
913396605,5,8,10,1,,1,1,1
913396606,4,8,10,1,,1,1,1
913397301,3,8,4,1,,1,2,1
913397302,2,8,10,1,,1,2,1
913397303,1,8,10,1,,1,1,1
913397305,4,8,10,1,,1,1,1
913397306,5,8,10,1,,1,1,1
913398801,2,8,10,1,,2,1,1
913398802,3,8,10,1,,1,1,1
913398804,6,8,10,1,,1,1,1
913398805,5,7,4,2,,2,2,1
913398806,3,8,10,1,,1,1,1
913399001,4,8,3,1,,3,2,1
913399002,1,8,10,1,,1,2,1
913399004,1,8,10,1,,4,1,1
913399005,9,8,10,4,,4,2,1
913399006,4,8,10,1,,1,2,1
913400301,2,8,10,1,,2,2,1
913400303,5,8,10,1,,1,1,1
913400304,1,8,10,1,,2,1,1
913400305,5,8,10,1,,1,1,1
913400306,2,8,10,1,,1,1,1
913401501,1,8,10,1,,2,1,1
913401502,3,8,10,1,,1,1,1
913401503,1,8,10,1,,2,1,1
913401504,4,8,10,1,,1,1,1
913401506,4,8,10,1,,2,1,1
913402501,3,8,10,1,,3,1,1
913402502,5,8,10,1,,2,1,1
913402503,4,8,10,1,,2,1,1
913402504,5,8,10,1,,3,1,1
913402505,5,8,10,1,,1,1,1
913402506,8,8,10,1,,2,1,1
913403701,7,8,10,1,,1,1,1
913403702,3,8,10,1,,1,1,1
913403703,3,8,10,1,,1,1,1
913403704,1,8,10,1,,1,1,1
913403706,1,8,10,1,,1,1,1
913404701,1,8,10,1,,2,1,1
913404702,7,8,10,1,,3,2,1
913404703,3,8,4,1,,2,2,1
913404704,3,8,10,1,,2,1,1
913404705,3,8,10,1,,3,2,1
913404706,5,8,10,1,,2,1,1
913405901,3,8,10,1,,1,1,1
913405903,4,8,10,1,,1,2,1
913405905,7,8,10,1,,2,2,4
913405906,1,8,10,1,,1,1,1
913406901,6,8,10,3,,1,1,1
913406902,5,8,10,4,,4,1,1
913406903,4,8,10,4,,4,2,1
913406904,5,8,2,4,,4,1,1
913406905,5,8,10,2,,2,1,1
913406906,10,8,10,4,,4,1,1
913407901,2,8,10,1,,1,1,1
913407902,4,8,10,1,,1,1,1
913407903,3,8,10,1,,1,1,1
913407904,2,8,10,1,,1,1,1
913407906,2,8,10,1,,1,1,1
913408201,1,8,10,1,,1,1,1
913408202,4,8,10,1,,1,1,1
913408203,1,8,10,1,,1,1,1
913408204,3,8,10,1,,1,1,1
913408205,1,8,10,1,,1,1,1
913408206,2,8,10,1,,1,1,2
913409303,2,8,10,1,,2,2,1
913409304,6,8,10,1,,3,2,1
913409305,4,8,3,2,,2,2,1
913409306,1,8,10,1,,2,1,1
913410801,6,8,10,1,,3,1,1
913410803,2,8,10,1,,3,2,1
913410804,6,8,10,1,,4,1,1
913410805,5,8,10,1,,4,2,2
913410806,3,8,10,1,,3,2,1
913411901,2,8,10,1,,4,1,1
913411902,2,8,10,1,,4,1,2
913411903,4,8,7,,5,,2,2
913411904,4,8,4,4,,4,2,2
913411905,4,8,4,4,,4,2,2
913411906,5,8,10,4,,3,2,2
913412501,4,8,10,1,,2,1,2
913412502,3,8,10,1,,3,1,2
913412505,4,8,3,,5,,2,2
913412506,3,8,10,1,,3,1,1
913413201,2,8,10,1,,2,2,1
913413202,5,8,10,1,,5,1,1
913413203,2,8,10,1,,1,2,1
913413204,1,8,10,1,,2,2,1
913413205,1,8,10,1,,1,1,1
913413206,6,8,10,1,,1,1,1
913414402,4,8,10,1,,4,2,1
913414403,5,8,10,1,,4,2,1
913414404,2,8,10,1,,4,2,1
913414405,4,8,10,1,,3,1,2
913414406,1,8,10,1,,1,1,1
913415201,3,8,10,1,,1,1,1
913415202,3,8,10,1,,1,1,1
913415203,1,8,10,1,,1,1,1
913415204,6,8,10,1,,1,1,1
913415205,4,8,4,1,,1,1,1
913415206,3,8,10,1,,1,1,1
913416301,4,8,10,1,,1,1,1
913416302,2,8,10,1,,1,1,1
913416303,5,8,10,1,,1,1,1
913416304,2,8,10,1,,1,1,1
913416305,1,8,10,1,,1,1,1
913416306,1,8,10,1,,1,1,1
913417401,4,8,10,1,,1,1,1
913417402,6,8,10,1,,4,1,1
913417403,2,8,10,2,,1,1,1
913417404,5,8,10,2,,1,1,2
913417405,3,8,10,1,,1,1,1
913417406,2,8,10,1,,1,1,1
913418402,2,8,10,1,,1,1,1
913418403,3,8,10,1,,1,1,1
913418404,4,8,10,1,,1,1,1
913418405,5,8,10,1,,1,1,1
913418406,1,8,10,1,,1,1,1
913419601,3,8,10,1,,1,1,1
913419602,1,8,10,1,,2,1,1
913419603,3,8,10,1,,1,1,1
913419604,2,8,10,1,,1,1,1
913419605,2,8,10,1,,1,1,1
913419606,3,8,10,1,,1,1,1
913420201,1,8,10,1,,1,1,1
913420202,3,8,10,1,,1,1,1
913420204,3,6,3,1,,1,2,1
913420205,8,6,4,1,,1,2,1
913420206,8,8,5,1,,1,2,1
913421602,3,8,10,1,,1,1,1
913421603,1,8,10,1,,1,1,1
913421604,3,8,10,1,,1,1,1
913421605,5,8,10,1,,1,1,1
913421606,4,8,10,1,,1,1,1
913422801,2,8,10,1,,1,1,1
913422802,1,8,10,1,,1,1,1
913422803,1,8,10,1,,1,1,1
913422804,2,8,10,1,,1,1,1
913422805,1,8,10,1,,1,1,1
913422806,4,8,10,1,,1,1,1
913423002,3,8,10,1,,1,1,1
913423003,3,8,10,1,,1,1,1
913423004,2,8,10,1,,1,1,1
913423005,3,8,10,1,,1,1,1
913423006,3,8,10,1,,1,1,1
913424304,6,8,10,1,,1,1,1
913424305,1,8,10,1,,1,1,1
913425801,4,8,10,1,,1,1,1
913425802,1,8,10,1,,1,1,1
913425803,4,8,10,1,,1,1,1
913425804,1,8,10,1,,1,1,1
913425805,1,8,10,1,,1,1,1
913425806,6,8,10,1,,1,1,1
913426501,3,8,10,1,,1,1,1
913426502,3,8,10,1,,1,1,1
913426504,2,8,10,1,,1,1,1
913426505,4,8,10,1,,1,1,1
913426506,2,8,10,1,,1,1,1
913427701,4,8,10,1,,1,1,1
913427702,2,8,10,1,,1,1,1
913427703,2,8,10,1,,1,1,1
913427704,2,8,10,1,,1,1,1
913427705,1,8,10,1,,1,1,1
913427706,2,8,10,1,,1,1,1
913428001,3,8,10,1,,1,1,1
913428002,1,8,10,1,,1,1,1
913428003,2,8,10,1,,1,1,1
913428004,4,8,10,1,,1,1,1
913428005,4,8,10,1,,1,1,1
913428006,4,8,10,1,,1,1,1
913429301,9,8,10,1,,1,1,1
913429302,5,8,10,1,,1,1,1
913429303,2,8,10,1,,1,1,1
913429305,4,8,10,1,,1,1,1
913429306,4,8,10,1,,1,1,1
913430401,3,8,10,1,,1,1,1
913430402,2,8,10,1,,1,1,1
913430403,2,8,10,1,,1,1,1
913430404,5,8,4,1,,1,1,1
913430405,6,8,10,1,,1,1,1
913430406,1,8,10,1,,1,1,1
913431901,1,8,10,1,,1,1,1
913431902,2,8,10,1,,1,1,1
913431903,4,8,10,1,,1,1,1
913431904,1,8,10,1,,1,1,1
913431905,4,8,10,1,,1,1,1
913431906,4,8,10,1,,1,1,1
913432501,3,8,10,1,,1,1,1
913432502,1,8,10,1,,1,1,1
913432503,3,3,10,1,,1,1,1
913432504,9,8,3,1,,1,1,1
913432505,3,8,10,1,,1,1,1
913432506,10,8,10,1,,1,1,1
913433701,2,8,10,1,,2,1,1
913433702,1,8,10,1,,1,2,1
913433704,4,8,10,1,,1,1,1
913433705,4,8,4,1,,3,1,1
913433706,9,8,10,1,,1,1,1
913434901,2,8,10,1,,1,1,1
913434902,2,8,10,1,,1,1,1
913434903,3,8,10,1,,1,1,1
913434904,5,8,10,1,,1,1,1
913434905,3,8,10,1,,1,1,1
913434906,1,8,10,1,,1,1,1
913435401,4,8,10,1,,1,1,1
913435402,1,8,10,1,,1,1,1
913435403,4,8,10,1,,1,1,1
913435404,1,8,10,1,,1,1,1
913435406,2,8,10,1,,1,1,1
913436201,4,8,10,1,,1,1,1
913436202,2,8,10,1,,1,1,1
913436203,1,8,10,1,,1,1,1
913436204,3,8,10,1,,1,1,1
913436205,2,8,10,1,,1,1,1
913437201,4,8,10,1,,2,1,1
913437202,3,8,10,1,,1,1,1
913437203,1,8,10,1,,1,1,1
913437204,4,8,10,1,,1,1,1
913437205,1,8,10,1,,1,1,1
913437206,3,8,10,1,,1,1,1
913438601,5,8,10,1,,1,1,1
913438602,3,8,10,1,,1,1,1
913438603,5,8,10,1,,1,1,1
913438604,3,8,10,1,,1,1,1
913438605,1,8,10,1,,1,1,1
913438606,6,8,10,1,,1,1,1
913439601,4,8,10,1,,1,1,1
913439602,2,8,10,1,,1,1,1
913439603,3,8,10,1,,1,2,1
913439605,6,8,10,1,,1,2,1
913439606,1,8,10,1,,1,1,1
913440401,4,8,10,1,,1,1,1
913440403,1,8,10,,2,,1,1
913440404,1,8,10,1,,1,1,1
913440405,2,8,10,1,,1,1,1
913440406,4,8,10,1,,1,1,1
913441601,2,8,10,1,,2,1,1
913441602,3,8,10,1,,4,1,1
913441603,1,8,10,1,,3,1,1
913441604,4,8,10,1,,1,1,1
913441605,6,8,10,1,,1,1,1
913441606,5,8,10,1,,2,1,1
913442801,1,8,10,1,,1,1,1
913442802,6,8,10,1,,1,1,1
913442803,2,8,10,1,,1,1,1
913442804,4,8,10,1,,1,1,1
913442805,4,8,10,1,,1,1,1
913442806,2,8,10,1,,1,1,1
913443801,4,8,10,1,,4,1,1
913443802,3,8,10,1,,2,1,1
913443803,6,8,10,1,,2,2,1
913443804,3,8,10,1,,2,1,1
913443805,5,8,10,1,,3,2,1
913443806,3,8,10,1,,2,1,1
913444802,2,8,10,1,,2,1,1
913444803,1,8,10,1,,1,1,1
913444804,7,8,10,1,,2,1,1
913444805,4,8,10,1,,2,1,1
913444806,4,8,10,1,,1,1,1
913445001,2,8,10,1,,1,1,1
913445002,3,8,10,1,,1,1,1
913445003,3,8,10,1,,1,1,1
913445004,5,8,10,1,,1,1,1
913445005,4,8,10,1,,1,1,1
913445006,2,8,10,1,,1,1,1
913446301,3,8,10,1,,1,2,1
913446302,1,8,10,1,,1,1,1
913446303,5,8,10,1,,1,1,1
913446304,4,8,10,1,,1,1,1
913446305,4,8,3,1,,1,1,1
913446306,3,8,10,1,,1,1,1
913447001,5,8,10,1,,1,1,1
913447003,2,8,10,1,,1,1,1
913447004,5,8,10,1,,1,1,1
913447005,1,8,10,1,,1,1,1
913447006,1,8,10,1,,1,1,1
913448501,4,8,10,1,,1,1,1
913448502,4,8,10,1,,1,1,1
913448503,2,8,10,1,,1,1,1
913448504,8,8,10,1,,1,1,1
913448505,5,8,10,1,,1,1,1
913448506,3,8,2,1,,3,1,1
913449001,3,8,10,1,,1,1,1
913449002,2,8,10,1,,1,1,1
913449003,4,8,10,1,,1,1,1
913449004,7,8,10,1,,1,2,1
913449005,5,8,3,1,,1,2,1
913449006,3,8,10,1,,1,1,1
913450702,2,8,10,1,,1,1,1
913450703,5,8,10,1,,1,1,1
913450704,2,8,10,1,,1,1,1
913450706,2,8,10,1,,1,1,1
913451201,2,8,10,1,,1,1,1
913451202,2,8,10,1,,1,1,1
913451203,4,8,10,1,,1,1,1
913451205,3,8,10,1,,1,1,1
913451206,2,8,10,1,,1,1,1
913452401,2,8,10,1,,2,1,1
913452402,8,8,10,1,,2,2,1
913452403,5,8,10,1,,2,1,1
913452404,6,8,10,1,,3,2,1
913452405,4,8,3,1,,2,1,1
913452406,2,8,10,1,,2,1,1
913453601,6,8,10,1,,1,1,1
913453603,4,8,10,1,,2,2,1
913453606,4,8,10,1,,1,1,1
913454301,2,8,10,1,,1,1,1
913454302,1,8,10,1,,1,2,1
913454304,5,8,10,1,,2,1,1
913454305,1,8,10,1,,1,1,1
913454306,2,8,10,1,,1,1,1
913455501,5,8,10,1,,1,1,1
913455502,2,8,10,1,,3,1,1
913455503,2,8,10,1,,2,1,1
913455504,5,8,10,1,,2,1,1
913455505,1,8,10,1,,4,2,1
913455506,4,8,10,1,,1,1,1
913456901,6,8,10,1,,1,1,1
913456902,4,8,10,1,,1,1,1
913456903,3,8,10,1,,1,1,1
913456905,2,7,10,1,,1,1,1
913456906,5,8,10,1,,1,1,1
913457801,3,8,10,1,,2,1,1
913457802,3,8,10,1,,2,1,1
913457803,4,8,10,1,,2,1,1
913457804,3,8,10,1,,2,1,1
913457805,3,8,10,1,,2,1,1
913457806,5,8,10,1,,1,1,1
913458002,1,8,10,1,,1,1,1
913458003,6,8,10,1,,1,1,1
913458004,3,8,10,1,,1,1,1
913458006,2,8,10,1,,1,1,1
913459503,2,8,10,1,,1,1,1
913459504,4,8,10,1,,1,1,1
913459505,2,8,10,1,,1,1,1
913459506,2,8,10,1,,1,1,1
913460301,3,8,10,1,,1,2,1
913460302,4,8,10,1,,3,1,1
913460303,6,8,10,1,,3,1,2
913460304,5,8,10,1,,4,1,1
913460305,4,8,10,1,,2,1,1
913461501,15,8,10,1,,5,2,1
913461502,3,8,4,1,,3,2,2
913461503,3,8,10,1,,3,1,2
913461505,1,8,10,1,,1,2,2
913461506,3,8,10,4,,1,2,2
913462701,2,8,10,1,,5,2,1
913462702,3,8,10,1,,2,2,1
913462703,6,8,10,1,,4,1,1
913462705,6,8,10,1,,5,1,1
913462706,6,8,10,1,,3,1,1
913463901,1,8,3,1,,1,1,1
913463902,6,8,10,1,,2,2,2
913463903,4,8,10,1,,4,2,2
913463905,3,8,3,1,,4,2,2
913463906,3,8,10,1,,1,1,1
913464201,1,8,10,4,,5,1,2
913464202,9,8,10,1,,4,2,2
913464203,1,8,10,1,,1,1,2
913464204,2,8,10,4,,5,1,2
913464205,2,8,10,4,,5,1,2
913464206,1,8,10,1,,2,1,2
913465401,2,8,10,1,,1,1,1
913465402,2,1,1,1,,1,1,1
913465404,5,8,10,1,,1,1,1
913465406,4,8,10,1,,1,1,1
913466703,2,7,4,1,,1,1,1
913466704,4,8,10,1,,1,1,1
913466705,4,8,10,1,,1,1,1
913466706,3,8,10,1,,1,1,1
913467901,2,8,10,1,,1,1,1
913467902,1,8,10,1,,1,1,1
913467903,1,8,10,1,,1,1,1
913467904,4,8,10,1,,1,1,1
913467905,7,8,10,1,,1,1,1
913467906,2,8,10,1,,1,1,1
913468202,5,8,10,1,,1,1,1
913468203,3,8,10,1,,2,1,1
913468204,2,8,10,1,,1,1,1
913468205,1,8,10,1,,1,1,1
913469401,2,8,10,1,,1,1,1
913469403,5,8,10,1,,1,1,1
913469404,5,8,10,1,,1,1,1
913469405,4,8,10,1,,1,1,1
913470601,2,8,10,1,,1,1,1
913470602,2,8,10,1,,1,1,1
913470603,1,8,10,1,,1,1,1
913470604,4,8,10,1,,1,1,1
913470605,2,8,10,1,,1,1,1
913470606,2,8,10,1,,1,1,1
913471801,2,8,10,1,,1,1,1
913471802,3,8,10,1,,1,1,1
913471803,6,8,10,1,,1,1,1
913471804,2,8,10,1,,1,1,1
913472601,4,8,10,1,,2,1,1
913472602,3,8,10,1,,3,1,1
913472603,3,8,10,1,,2,1,1
913472604,4,8,10,1,,3,1,1
913472605,4,8,10,1,,1,1,1
913472606,2,8,10,1,,1,1,1
913473802,3,8,10,1,,2,1,1
913473803,2,8,10,1,,3,1,1
913473804,5,8,10,1,,1,1,1
913473805,3,8,10,1,,4,2,1
913474001,3,8,10,,5,,1,2
913474002,2,8,2,4,,4,2,2
913474003,2,8,10,1,,5,2,1
913474004,2,8,10,1,,3,1,2
913474006,4,8,10,4,,5,1,2
913475001,3,8,10,1,,1,1,1
913475002,2,8,10,1,,1,1,1
913475003,6,8,10,1,,1,1,1
913475004,3,8,10,1,,1,1,1
913475005,2,8,10,1,,1,1,1
913475006,5,8,10,1,,1,1,1
913476301,3,8,10,1,,1,1,1
913476302,6,8,10,1,,1,1,1
913476304,2,8,10,1,,1,1,1
913476305,2,8,10,1,,1,1,1
913477501,2,8,10,1,,1,1,1
913477504,4,8,10,1,,1,1,1
913477505,3,8,10,1,,1,1,1
913477506,3,8,10,1,,1,1,1
913478301,5,8,10,1,,1,1,1
913478302,5,8,10,1,,2,1,1
913478303,6,8,10,1,,1,1,1
913478306,4,8,10,1,,2,1,1
913479702,2,8,10,1,,1,1,1
913479704,1,8,2,1,,3,2,1
913479705,3,8,10,1,,1,1,1
913480701,4,8,10,4,,5,2,2
913480702,1,8,3,1,,3,2,2
913480703,4,8,10,,5,,2,2
913480704,8,8,10,,5,,2,1
913480705,3,8,10,,3,,2,2
913480706,3,8,10,,5,,2,2
913481901,3,8,10,,5,,3,2
913481902,5,8,10,,5,,1,2
913481903,5,8,10,,5,,2,2
913481904,5,8,10,4,,5,1,2
913481905,1,8,10,,5,,1,2
913482201,2,8,10,4,,5,1,2
913482202,2,8,10,4,,5,1,2
