folioviv,camb_clim,climate_vulnerability_intensity
2307771204,0,0
2307771205,0,0
2307771206,0,0
2307772401,0,0
2307772402,0,0
2307772403,0,0
2307772404,0,0
2307772405,0,0
2307772406,0,0
2307772406,0,0
2307773901,0,0
2307773902,0,0
2307773904,0,0
2307773905,0,0
2307773906,0,0
2307774601,1,8
2307774603,0,0
2307774604,0,0
2307774605,0,0
2307774606,0,0
2307775801,0,0
2307775802,0,0
2307775803,0,0
2307775804,0,0
2307775805,0,0
2307775806,0,0
2307776001,0,0
2307776002,0,0
2307776003,0,0
2307776004,0,0
2307776005,0,0
2307777301,0,0
2307777302,0,0
2307777303,0,0
2307777304,0,0
2307777305,0,0
2307777306,0,0
2307778501,0,0
2307778502,0,0
2307778503,0,0
2307778504,0,0
2307778505,0,0
2307778506,0,0
2307779701,0,0
2307779703,0,0
2307779704,0,0
2307779705,0,0
2307779706,0,0
2307780901,0,0
2307780902,0,0
2307780903,0,0
2307780904,0,0
2307780905,0,0
2307780906,0,0
2307781401,0,0
2307781402,1,8
2307781403,1,8
2307781404,0,0
2307781405,1,8
2307781406,0,0
2307782202,0,0
2307782203,0,0
2307782204,0,0
2307782205,0,0
2307782206,0,0
2307783401,0,0
2307783402,0,0
2307783403,0,0
2307783404,0,0
2307783405,0,0
2307783406,0,0
2307784601,0,0
2307784602,0,0
2307784603,1,8
2307784604,0,0
2307785901,0,0
2307785903,0,0
2307785905,0,0
2307785906,0,0
2307786201,0,0
2307786202,0,0
2307786203,0,0
2307786205,0,0
2307786206,0,0
2307787601,1,8
2307787602,1,8
2307787603,0,0
2307787604,0,0
2307787605,0,0
2307787606,1,8
2307788801,0,0
2307788802,0,0
2307788803,0,0
2307788804,0,0
2307788805,0,0
2307788806,0,0
2307789001,0,0
2307789004,0,0
2307789006,0,0
2307790403,0,0
2307790404,0,0
2307790405,0,0
2307790406,0,0
2307791601,0,0
2307791602,0,0
2307791603,0,0
2307791604,0,0
2307791605,0,0
2307791606,0,0
2307792801,0,0
2307792803,0,0
2307792804,1,9
2307792806,0,0
2307793204,0,0
2307793205,0,0
2307793206,1,8
2307794801,1,8
2307794802,0,0
2307794803,0,0
2307794804,0,0
2307794805,0,0
2307794806,0,0
2307795401,0,0
2307795402,0,0
2307795403,0,0
2307795404,0,0
2307795405,0,0
2307795406,0,0
2307796001,0,0
2307796002,0,0
2307796003,0,0
2307796004,0,0
2307796005,0,0
2307796006,0,0
2307797001,0,0
2307797003,0,0
2307797004,1,8
2307797006,0,0
2307798301,0,0
2307798302,0,0
2307798304,0,0
2307798305,0,0
2307798306,0,0
2307799201,0,0
2307799202,0,0
2307799203,0,0
2307799205,0,0
2307799206,0,0
2307799407,0,0
2307799408,0,0
2307799409,0,0
2307799410,0,0
2307799411,0,0
2307799412,0,0
2307799613,0,0
2307799614,0,0
2307799615,0,0
2307799616,0,0
2307799617,0,0
2307799618,0,0
2307799919,0,0
2307799921,0,0
2307799922,0,0
2307799923,0,0
2307799924,0,0
2307800601,0,0
2307800602,0,0
2307800603,0,0
2307800604,0,0
2307800605,0,0
2307800606,0,0
2307801801,0,0
2307801802,0,0
2307801805,0,0
2307801806,0,0
2307802501,0,0
2307802502,0,0
2307802503,0,0
2307802504,0,0
2307802505,0,0
2307802506,0,0
2307803001,0,0
2307803002,0,0
2307803003,0,0
2307803004,0,0
2307803005,0,0
2307803006,0,0
2307804701,0,0
2307804702,1,8
2307804703,0,0
2307804704,0,0
2307804705,0,0
2307804706,0,0
2307805901,0,0
2307805902,0,0
2307805903,0,0
2307805904,0,0
2307805906,0,0
2307806202,0,0
2307806203,0,0
2307806204,0,0
2307806205,0,0
2307806206,0,0
2307807401,0,0
2307807402,0,0
2307807404,0,0
2307807406,0,0
2307808301,0,0
2307808302,0,0
2307808304,0,0
2307808305,0,0
2307808306,0,0
2307809301,0,0
2307809302,0,0
2307809303,0,0
2307809304,0,0
2307809305,0,0
2307809306,0,0
2307810301,0,0
2307810303,0,0
2307810304,0,0
2307810305,0,0
2307810306,0,0
2307810507,0,0
2307810508,1,8
2307810509,0,0
2307810510,1,8
2307810511,0,0
2307810512,1,8
2307810713,0,0
2307810714,0,0
2307810715,0,0
2307810716,0,0
2307810717,0,0
2307810718,0,0
2307810919,1,8
2307810920,0,0
2307810921,1,8
2307810922,1,8
2307810923,1,8
2307810924,0,0
2307811201,0,0
2307811202,0,0
2307811203,0,0
2307811204,0,0
2307811205,0,0
2307811206,0,0
2307811407,0,0
2307811408,0,0
2307811409,0,0
2307811410,0,0
2307811411,0,0
2307811412,0,0
2307811613,0,0
2307811614,0,0
2307811615,0,0
2307811618,0,0
2307811820,0,0
2307811821,0,0
2307811823,0,0
2307811824,0,0
2307812301,0,0
2307812302,0,0
2307812303,0,0
2307812305,0,0
2307812306,0,0
2307813701,0,0
2307813702,0,0
2307813704,0,0
2307813706,0,0
2307814601,0,0
2307814602,0,0
2307814604,0,0
2307814605,0,0
2307814606,0,0
2307815501,0,0
2307815502,0,0
2307815503,0,0
2307815504,0,0
2307815506,0,0
2307816001,0,0
2307816003,0,0
2307816005,0,0
2307816006,0,0
2307817801,0,0
2307817802,0,0
2307817803,0,0
2307817804,0,0
2307817805,0,0
2307817806,0,0
2307818501,0,0
2307818502,0,0
2307818504,0,0
2307818505,0,0
2307818506,0,0
2307819302,0,0
2307819306,0,0
2367820019,1,8
2367820020,0,0
2367820021,0,0
2367820022,0,0
2367820023,0,0
2367820024,0,0
2367820301,0,0
2367820302,0,0
2367820303,0,0
2367820304,1,8
2367820305,0,0
2367820306,0,0
2367820507,1,8
2367820508,0,0
2367820509,0,0
2367820510,0,0
2367820511,0,0
2367820512,0,0
2367820813,1,8
2367820814,1,8
2367820815,0,0
2367820816,1,8
2367820817,0,0
2367820818,0,0
2367821019,1,8
2367821020,1,8
2367821021,1,8
2367821022,1,9
2367821023,1,8
2367821024,0,0
2367821301,1,8
2367821302,1,8
2367821303,1,9
2367821304,0,0
2367821305,1,8
2367821306,0,0
2367821507,0,0
2367821508,0,0
2367821509,0,0
2367821510,0,0
2367821511,0,0
2367821512,0,0
2367821813,0,0
2367821814,0,0
2367821815,0,0
2367821816,0,0
2367821817,0,0
2367822201,1,8
2367822202,0,0
2367822203,0,0
2367822204,1,8
2367822205,0,0
2367822206,0,0
2367822407,0,0
2367822408,1,8
2367822409,1,8
2367822410,1,8
2367822411,1,8
2367822412,0,0
2367822713,0,0
2367822714,1,10
2367822715,1,8
2367822716,1,8
2367822717,1,9
2367822718,1,8
2367822919,0,0
2367822920,0,0
2367822921,0,0
2367822922,1,8
2367822923,0,0
2367822924,0,0
2367823019,0,0
2367823021,1,9
2367823022,1,8
2367823023,1,8
2367823024,1,9
2367823301,0,0
2367823302,0,0
2367823304,0,0
2367823305,0,0
2367823306,0,0
2367823607,1,8
2367823609,0,0
2367823610,0,0
2367823611,1,8
2367823612,1,8
2367823814,0,0
2367823815,0,0
2367823816,0,0
2367823817,0,0
2367823818,0,0
2367824201,0,0
2367824203,0,0
2367824205,0,0
2367824206,0,0
2367824207,0,0
2367824508,0,0
2367824509,0,0
2367824510,0,0
2367824511,0,0
2367824513,0,0
2367824714,0,0
2367824716,0,0
2367824717,0,0
2367824718,0,0
2367824919,0,0
2367824920,0,0
2367824921,0,0
2367824922,0,0
2367825201,0,0
2367825202,1,8
2367825203,0,0
2367825204,0,0
2367825205,0,0
2367825206,0,0
2367825407,0,0
2367825408,0,0
2367825409,0,0
2367825410,0,0
2367825411,0,0
2367825412,0,0
2367825713,0,0
2367825714,0,0
2367825715,0,0
2367825716,0,0
2367825717,0,0
2367825718,1,8
2367825919,0,0
2367825920,0,0
2367825921,0,0
2367825922,0,0
2367825923,0,0
2367825924,0,0
2367826019,0,0
2367826020,0,0
2367826021,0,0
2367826022,0,0
2367826023,1,8
2367826024,0,0
2367826401,1,8
2367826402,1,8
2367826403,1,8
2367826404,1,8
2367826405,1,8
2367826406,0,0
2367826607,1,8
2367826608,0,0
2367826609,1,8
2367826610,0,0
2367826612,1,8
2367826813,0,0
2367826814,1,8
2367826815,0,0
2367826816,0,0
2367826817,1,8
2367826818,1,8
2367827301,1,8
2367827302,0,0
2367827303,1,8
2367827304,1,8
2367827305,0,0
2367827506,0,0
2367827507,0,0
2367827508,0,0
2367827509,0,0
2367827510,0,0
2367827511,0,0
2367827712,1,8
2367827713,0,0
2367827714,1,8
2367827715,0,0
2367827716,0,0
2367827717,0,0
2367827918,0,0
2367827919,0,0
2367827920,0,0
2367827921,0,0
2367827923,0,0
2367828201,0,0
2367828202,0,0
2367828203,0,0
2367828204,0,0
2367828205,0,0
2367828206,1,8
2367828407,0,0
2367828408,0,0
2367828409,0,0
2367828411,0,0
2367828412,0,0
2367828613,0,0
2367828615,0,0
2367828618,0,0
2367828819,0,0
2367828823,0,0
2367828824,0,0
2367829019,0,0
2367829020,0,0
2367829021,1,8
2367829022,0,0
2367829023,1,8
2367829024,0,0
2367829301,0,0
2367829302,0,0
2367829303,0,0
2367829304,0,0
2367829305,0,0
2367829306,0,0
2367829507,0,0
2367829508,0,0
2367829509,0,0
2367829510,0,0
2367829511,0,0
2367829512,0,0
2367829713,0,0
2367829714,0,0
2367829715,0,0
2367829716,0,0
2367829717,0,0
2367829718,0,0
2367830201,0,0
2367830202,0,0
2367830203,0,0
2367830204,0,0
2367830205,0,0
2367830206,0,0
2367830407,0,0
2367830409,0,0
2367830410,0,0
2367830411,0,0
2367830412,0,0
2367830613,0,0
2367830614,1,8
2367830615,1,8
2367830616,1,8
2367830617,0,0
2367830618,0,0
2367830919,0,0
2367830920,0,0
2367830921,0,0
2367830922,0,0
2367830923,0,0
2367830924,0,0
2367831019,1,8
2367831020,1,8
2367831021,0,0
2367831022,0,0
2367831023,0,0
2367831024,0,0
2367831301,0,0
2367831302,0,0
2367831303,0,0
2367831304,1,8
2367831305,0,0
2367831306,0,0
2367831507,0,0
2367831508,0,0
2367831509,1,9
2367831510,1,8
2367831511,0,0
2367831512,0,0
2367831813,1,8
2367831814,1,8
2367831815,1,8
2367831816,0,0
2367831817,1,8
2367831818,0,0
2367832201,0,0
2367832202,1,8
2367832203,0,0
2367832204,0,0
2367832205,0,0
2367832206,0,0
2367832407,0,0
2367832408,0,0
2367832409,0,0
2367832410,0,0
2367832411,0,0
2367832412,0,0
2367832713,0,0
2367832714,0,0
2367832715,0,0
2367832716,0,0
2367832717,0,0
2367832718,0,0
2367832919,0,0
2367832920,0,0
2367832921,0,0
2367832922,0,0
2367832923,0,0
2367832924,0,0
2367833019,0,0
2367833020,0,0
2367833021,0,0
2367833022,0,0
2367833023,0,0
2367833024,0,0
2367833301,0,0
2367833302,0,0
2367833303,0,0
2367833304,0,0
2367833305,0,0
2367833607,0,0
2367833608,0,0
2367833609,0,0
2367833610,0,0
2367833611,0,0
2367833612,0,0
2367833813,0,0
2367833814,0,0
2367833815,1,8
2367834019,0,0
2367834020,0,0
2367834021,0,0
2367834022,0,0
2367834023,0,0
2367834024,0,0
2367834301,0,0
2367834302,0,0
2367834303,1,8
2367834304,0,0
2367834305,1,8
2367834306,0,0
2367834607,0,0
2367834608,0,0
2367834609,0,0
2367834610,0,0
2367834611,0,0
2367834612,0,0
2367834813,0,0
2367834814,0,0
2367834816,0,0
2367834817,0,0
2367834818,0,0
2367835202,0,0
2367835203,1,9
2367835204,0,0
2367835205,0,0
2367835206,1,8
2367835508,0,0
2367835509,0,0
2367835510,0,0
2367835511,0,0
2367835512,0,0
2367835713,0,0
2367835714,1,8
2367835715,0,0
2367835716,0,0
2367835717,0,0
2367835718,0,0
2367835919,0,0
2367835919,0,0
2367835920,1,8
2367835921,1,8
2367835923,0,0
2367835924,0,0
2367836019,1,8
2367836020,1,8
2367836021,0,0
2367836022,1,8
2367836023,0,0
2367836024,0,0
2367836401,1,8
2367836402,0,0
2367836403,0,0
2367836404,0,0
2367836405,0,0
2367836406,0,0
2367836607,0,0
2367836608,0,0
2367836609,0,0
2367836610,1,8
2367836611,1,8
2367836612,0,0
2367836813,0,0
2367836814,1,8
2367836816,0,0
2367836817,1,8
2367836818,0,0
2367837301,0,0
2367837302,0,0
2367837304,0,0
2367837305,0,0
2367837507,0,0
2367837508,1,8
2367837509,0,0
2367837510,0,0
2367837511,0,0
2367837512,1,8
2367837713,0,0
2367837714,0,0
2367837715,0,0
2367837716,0,0
2367837717,0,0
2367837718,0,0
2367837919,0,0
2367837920,0,0
2367837921,0,0
2367837923,0,0
2367838202,0,0
2367838203,0,0
2367838204,0,0
2367838205,0,0
2367838206,0,0
2367838407,0,0
2367838408,0,0
2367838409,0,0
2367838410,1,8
2367838411,0,0
2367838412,1,8
2367838614,0,0
2367838615,0,0
2367838616,0,0
2367838617,0,0
2367838618,0,0
2367838819,0,0
2367838821,0,0
2367838822,1,8
2367838823,0,0
2367838824,1,8
2367839020,0,0
2367839021,0,0
2367839022,0,0
2367839023,0,0
2367839024,0,0
2367839301,0,0
2367839302,0,0
2367839303,0,0
2367839304,0,0
2367839305,0,0
2367839306,0,0
2367839507,0,0
2367839508,0,0
2367839509,0,0
2367839510,0,0
2367839511,0,0
2367839512,0,0
2367839713,0,0
2367839714,0,0
2367839715,0,0
2367839716,0,0
2367839717,0,0
2367839718,0,0
2367840201,0,0
2367840202,0,0
2367840203,0,0
2367840204,0,0
2367840205,0,0
2367840206,1,8
2367840407,0,0
2367840408,0,0
2367840409,0,0
2367840411,0,0
2367840412,0,0
2367840613,1,8
2367840614,0,0
2367840615,0,0
2367840616,0,0
2367840617,1,8
2367840618,0,0
2367840920,0,0
2367840921,0,0
2367840922,0,0
2367840923,0,0
2367840924,0,0
2407841019,0,0
2407841020,0,0
2407841021,0,0
2407841022,1,8
2407841023,1,8
2407841401,1,8
2407841402,1,8
2407841403,0,0
2407841404,0,0
2407841405,0,0
2407841406,0,0
2407841607,0,0
2407841608,1,8
2407841609,0,0
2407841610,0,0
2407841610,1,8
2407841611,0,0
2407841612,0,0
2407841813,0,0
2407841814,0,0
2407841815,0,0
2407841816,0,0
2407841817,0,0
2407842019,0,0
2407842020,0,0
2407842021,0,0
2407842022,0,0
2407842023,0,0
2407842024,0,0
2407842301,1,8
2407842302,1,8
2407842303,1,8
2407842303,0,0
2407842304,1,8
2407842305,1,8
2407842306,1,8
2407842607,1,8
2407842608,0,0
2407842609,1,8
2407842610,0,0
2407842611,0,0
2407842612,0,0
2407842813,1,8
2407842814,0,0
2407842816,0,0
2407842817,0,0
2407842818,1,8
2407843501,0,0
2407843503,1,8
2407843505,1,8
2407843506,0,0
2407844301,1,8
2407844302,1,9
2407844303,1,8
2407844304,1,8
2407844305,1,8
2407844306,0,0
2407844507,0,0
2407844508,0,0
2407844510,1,8
2407844511,1,8
2407844512,1,8
2407844713,0,0
2407844714,0,0
2407844715,0,0
2407844716,0,0
2407844717,0,0
2407844718,0,0
2407844919,0,0
2407844921,0,0
2407844922,0,0
2407844923,0,0
2407844924,0,0
2407845201,0,0
2407845202,0,0
2407845203,0,0
2407845204,0,0
2407845205,1,8
2407845206,0,0
2407845507,1,8
2407845509,0,0
2407845510,0,0
2407845511,1,8
2407845512,0,0
2407845713,1,8
2407845714,0,0
2407845715,0,0
2407845716,1,8
2407845717,0,0
2407845718,0,0
2407845919,0,0
2407845920,0,0
2407845921,0,0
2407845922,0,0
2407845923,0,0
2407846019,0,0
2407846020,0,0
2407846022,0,0
2407846023,0,0
2407846024,0,0
2407846301,0,0
2407846302,0,0
2407846303,0,0
2407846304,0,0
2407846305,1,9
2407846305,0,0
2407846306,0,0
2407846607,0,0
2407846607,0,0
2407846608,0,0
2407846609,0,0
2407846610,0,0
2407846611,1,8
2407846813,0,0
2407846814,0,0
2407846815,0,0
2407846816,0,0
2407846817,0,0
2407846818,0,0
2407847201,0,0
2407847203,0,0
2407847205,0,0
2407847206,0,0
2407847508,0,0
2407847509,0,0
2407847510,0,0
2407847511,0,0
2407847512,0,0
2407847713,1,8
2407847714,0,0
2407847716,0,0
2407847717,0,0
2407847919,0,0
2407847920,0,0
2407847921,0,0
2407847923,0,0
2407847923,0,0
2407847924,0,0
2407848201,0,0
2407848202,0,0
2407848204,0,0
2407848205,0,0
2407848206,0,0
2407848407,0,0
2407848408,0,0
2407848409,0,0
2407848410,0,0
2407848411,0,0
2407848412,0,0
2407848613,0,0
2407848614,0,0
2407848615,0,0
2407848616,0,0
2407848617,0,0
2407848618,0,0
2407848819,0,0
2407848820,0,0
2407848821,0,0
2407848822,0,0
2407848824,0,0
2407849501,0,0
2407849502,0,0
2407849503,0,0
2407849504,0,0
2407849506,0,0
2407850701,0,0
2407850702,1,8
2407850703,0,0
2407850704,0,0
2407850706,1,8
2407851501,0,0
2407851503,0,0
2407851504,0,0
2407851505,0,0
2407851506,0,0
2407852901,1,8
2407852902,0,0
2407852903,1,8
2407852904,1,8
2407852905,0,0
2407852906,1,8
2407853701,1,8
2407853703,0,0
2407853704,1,8
2407853705,0,0
2407853706,0,0
2407854201,0,0
2407854203,0,0
2407854206,0,0
2407855901,0,0
2407855902,1,8
2407855902,0,0
2407855903,0,0
2407855904,0,0
2407856401,0,0
2407856402,0,0
2407856403,0,0
2407856405,0,0
2407857601,0,0
2407857602,0,0
2407857603,0,0
2407857605,0,0
2407857606,0,0
2407858802,0,0
2407858803,1,8
2407858804,1,8
2407858805,0,0
2407858806,0,0
2407859202,0,0
2407859204,0,0
2407859205,0,0
2407859206,0,0
2407860401,0,0
2407860403,0,0
2407860404,0,0
2407860405,0,0
2407860406,0,0
2407861302,1,8
2407861303,0,0
2407861304,1,8
2407861305,0,0
2407861306,0,0
2407862001,0,0
2407862002,0,0
2407862003,0,0
2407862006,0,0
2407863301,0,0
2407863302,0,0
2407863303,0,0
2407863304,0,0
2407863306,0,0
2407864601,0,0
2407864604,0,0
2407864606,0,0
2407865802,0,0
2407865804,0,0
2407865805,0,0
2407865806,0,0
2407866901,0,0
2407866902,1,8
2407866903,0,0
2407866904,0,0
2407866905,0,0
2407866906,0,0
2407867001,0,0
2407867002,0,0
2407867003,0,0
2407867004,0,0
2407867005,0,0
2407867006,0,0
2407868301,0,0
2407868303,0,0
2407868304,0,0
2407868305,0,0
2407868306,0,0
2407869501,1,8
2407869502,1,8
2407869503,1,8
2407869506,1,8
2407870701,0,0
2407870702,0,0
2407870703,0,0
2407870704,0,0
2407870705,0,0
2407870706,0,0
2407871201,0,0
2407871202,0,0
2407871204,0,0
2407871205,0,0
2407871206,0,0
2407871407,1,8
2407871408,0,0
2407871409,1,8
2407871410,1,8
2407871412,0,0
2407871613,0,0
2407871614,0,0
2407871615,0,0
2407871617,0,0
2407871618,0,0
2407871819,0,0
2407871820,0,0
2407871822,0,0
2407871823,0,0
2407872019,0,0
2407872020,0,0
2407872022,0,0
2407872023,0,0
2407872024,1,8
2407872401,0,0
2407872402,1,8
2407872403,0,0
2407872404,0,0
2407872405,0,0
2407872405,0,0
2407872406,0,0
2407872607,0,0
2407872608,0,0
2407872609,1,8
2407872610,1,8
2407872611,1,8
2407872612,1,8
2407872813,0,0
2407872814,0,0
2407872815,0,0
2407872816,0,0
2407872817,0,0
2407872818,0,0
2407873301,0,0
2407873302,0,0
2407873303,0,0
2407873304,0,0
2407873305,0,0
2407873306,0,0
2407873507,0,0
2407873508,0,0
2407873509,0,0
2407873510,0,0
2407873511,0,0
2407873512,0,0
2407873713,0,0
2407873714,0,0
2407873716,0,0
2407873718,0,0
2407873919,0,0
2407873920,1,8
2407873922,0,0
2407873923,0,0
2407873924,0,0
2407874201,0,0
2407874202,0,0
2407874203,0,0
2407874204,0,0
2407874205,0,0
2407874206,0,0
2407874407,0,0
2407874408,0,0
2407874409,0,0
2407874410,0,0
2407874411,0,0
2407874412,0,0
2407874613,0,0
2407874614,0,0
2407874615,0,0
2407874616,0,0
2407874617,0,0
2407874618,0,0
2407874920,0,0
2407874922,0,0
2407874923,0,0
2407874924,0,0
2407875019,0,0
2407875021,1,8
2407875022,1,8
2407875023,0,0
2407875024,0,0
2407875024,0,0
2407875302,0,0
2407875303,0,0
2407875304,0,0
2407875305,0,0
2407875306,0,0
2407875507,0,0
2407875508,0,0
2407875509,0,0
2407875510,0,0
2407875511,0,0
2407875512,0,0
2407875813,0,0
2407875814,0,0
2407875815,1,8
2407875817,0,0
2407875818,0,0
2407876201,0,0
2407876202,0,0
2407876203,0,0
2407876205,0,0
2407876407,0,0
2407876412,0,0
2407876412,0,0
2407876613,0,0
2407876614,0,0
2407876615,0,0
2407876617,0,0
2407876618,0,0
2407876819,0,0
2407876820,0,0
2407876821,0,0
2407876822,0,0
2407876823,0,0
2407876824,0,0
2407877402,0,0
2407877403,0,0
2407877404,0,0
2407877405,0,0
2407877406,0,0
2407878601,0,0
2407878602,0,0
2407878604,0,0
2407878605,0,0
2407878606,0,0
2407879801,0,0
2407879802,0,0
2407879803,1,8
2407879804,1,8
2407879805,1,8
2407879806,0,0
2407880019,1,8
2407880020,0,0
2407880021,0,0
2407880022,1,8
2407880024,0,0
2407880301,0,0
2407880302,0,0
2407880303,0,0
2407880304,0,0
2407880305,0,0
2407880306,0,0
2407880507,1,8
2407880508,1,8
2407880509,0,0
2407880510,0,0
2407880511,1,8
2407880512,0,0
2407880713,0,0
2407880715,0,0
2407880716,0,0
2407880717,0,0
2407880717,0,0
2407880718,0,0
2407881201,0,0
2407881202,0,0
2407881203,0,0
2407881204,1,8
2407881206,1,8
2407881407,0,0
2407881408,0,0
2407881409,0,0
2407881410,0,0
2407881411,0,0
2407881412,1,8
2407881412,0,0
2407881713,1,8
2407881714,0,0
2407881715,0,0
2407881716,0,0
2407881717,0,0
2407881718,1,8
2407881919,0,0
2407881920,0,0
2407881921,0,0
2407881923,0,0
2407881924,0,0
2407882019,1,8
2407882020,0,0
2407882021,0,0
2407882022,0,0
2407882023,0,0
2407882024,0,0
2407882301,1,8
2407882302,0,0
2407882303,1,8
2407882304,0,0
2407882305,0,0
2407882507,0,0
2407882508,0,0
2407882509,1,8
2407882510,0,0
2407882511,0,0
2407882512,0,0
2407882713,0,0
2407882714,0,0
2407882715,0,0
2407882716,0,0
2407882717,0,0
2407882718,0,0
2407883603,0,0
2407883606,0,0
2407884602,0,0
2407884603,0,0
2407884605,0,0
2407884606,0,0
2407885702,0,0
2407885703,0,0
2407885706,0,0
2407886801,0,0
2407886802,0,0
2407886803,0,0
2407886805,0,0
2407886806,0,0
2407887001,0,0
2407887002,0,0
2407887003,0,0
2407887004,0,0
2407887005,0,0
2407888801,0,0
2407888802,0,0
2407888803,1,8
2407888804,0,0
2407888805,1,8
2407889501,0,0
2407889502,0,0
2407889503,0,0
2407889504,0,0
2407889506,0,0
2407890001,0,0
2407890003,0,0
2407890005,0,0
2407890006,0,0
2407891702,0,0
2407891703,0,0
2407891704,0,0
2407891705,0,0
2407891706,0,0
2407892901,0,0
2407892902,0,0
2407892903,0,0
2407892903,0,0
2407892903,0,0
2407892904,0,0
2407892905,0,0
2407892906,0,0
2407893901,0,0
2407893902,0,0
2407893903,0,0
2407893904,0,0
2407893905,0,0
2407893906,0,0
2407894301,0,0
2407894302,0,0
2407894303,0,0
2407894305,0,0
2407894306,0,0
2407895201,0,0
2407895202,1,8
2407895204,1,9
2407895205,0,0
2407895206,0,0
2407896501,0,0
2407896506,0,0
2407897701,0,0
2407897703,0,0
2407897703,0,0
2407897703,0,0
2407897703,0,0
2407897704,0,0
2407898401,0,0
2407898402,0,0
2407898404,0,0
2407898405,0,0
2407898405,0,0
2407899901,1,8
2407899902,0,0
2407900601,0,0
2407900602,0,0
2407900603,0,0
2407900604,0,0
2407900605,0,0
2407900606,0,0
2407901201,0,0
2407901203,0,0
2407901204,0,0
2407901206,0,0
2407902801,0,0
2407902802,0,0
2407902804,0,0
2407902806,0,0
2407903201,0,0
2407903202,0,0
2407903204,0,0
2407903204,0,0
2407903205,0,0
2407904001,0,0
2407904002,0,0
2407904003,0,0
2407904004,0,0
2407904005,0,0
2407905402,0,0
2407905405,0,0
2407905406,0,0
2407906601,0,0
2407906602,0,0
2407906603,0,0
2407906604,0,0
2407906605,0,0
2407906606,0,0
2407907302,0,0
2407907303,0,0
2407907304,0,0
2407908501,0,0
2407908502,0,0
2407908503,0,0
2407908504,0,0
2407908505,0,0
2407908506,0,0
2407909801,0,0
2407909803,0,0
2407909804,0,0
2407909805,0,0
2407909806,0,0
2407910701,0,0
2407910702,0,0
2407910703,0,0
2407910704,0,0
2407910706,0,0
2407911002,0,0
2407911003,0,0
2407911006,0,0
2407912901,0,0
2407912902,0,0
2407912903,0,0
2407912904,0,0
2407912905,0,0
2407912906,0,0
2407913301,0,0
2407913302,0,0
2407913303,0,0
2407913305,0,0
2407913306,0,0
2407914201,0,0
2407914202,0,0
2407914205,0,0
2407914206,0,0
2407915503,0,0
2407915505,0,0
2407916701,0,0
2407916704,1,8
2407916705,0,0
2407917401,0,0
2407917402,0,0
2407917404,1,8
2407917405,0,0
2407917406,0,0
2407918902,1,8
2407918903,0,0
2407918906,0,0
2407919401,0,0
2407919402,0,0
2407919403,1,8
2407919404,0,0
2407919405,1,8
2407919406,0,0
2407920601,0,0
2407920602,0,0
2407920603,0,0
2407920604,0,0
2407920605,0,0
2407920606,0,0
2407921801,0,0
2407921802,0,0
2407921803,0,0
2407921804,0,0
2407921805,0,0
2407921806,0,0
2407922601,0,0
2407922602,0,0
2407922604,0,0
2407922605,0,0
2407922606,0,0
2407923801,0,0
2407923802,0,0
2407923804,0,0
2407923806,0,0
2407924202,0,0
2407924203,0,0
2407925001,0,0
2407925001,0,0
2407925003,0,0
2407925004,0,0
2407925005,1,8
2407925006,0,0
2407926301,0,0
2407926302,0,0
2407926303,0,0
2407926304,0,0
2407926305,0,0
2407926306,0,0
2407927001,0,0
2407927003,1,8
2407927004,0,0
2407927004,0,0
2407927006,0,0
2407928301,0,0
2407928302,0,0
2407928303,0,0
2407928304,0,0
2407928305,0,0
2407928306,0,0
2407929301,0,0
2407929302,1,8
2407929303,0,0
2407929304,0,0
2407929306,0,0
2407930501,0,0
2407930502,0,0
2407930503,0,0
2407930504,0,0
2407930505,0,0
2407930506,0,0
2407931701,0,0
2407931702,0,0
2407931703,0,0
2407931704,0,0
2407931705,0,0
2407931706,0,0
2407932402,0,0
2407932404,0,0
2407932405,0,0
2407933901,0,0
2407933902,0,0
2407933904,0,0
2407933905,0,0
2407933906,0,0
2407934202,0,0
2407934203,0,0
2407934204,0,0
2407934206,1,8
2407935401,0,0
2407935402,0,0
2407935403,0,0
2407935404,0,0
2407935405,0,0
2407935406,0,0
2407936601,0,0
2407936602,0,0
2407936603,0,0
2407936604,0,0
2407936605,0,0
2407936606,0,0
2407937801,1,8
2407937802,0,0
2407937803,0,0
2407937804,1,8
2407937805,1,8
2407937806,1,8
2407938901,0,0
2407938902,0,0
2407938903,0,0
2407938904,0,0
2407938906,0,0
2407939301,0,0
2407939302,0,0
2407939303,0,0
2407939305,0,0
2407939306,0,0
2407940003,0,0
2407940004,0,0
2407940006,0,0
2407941301,0,0
2407941302,0,0
2407941304,0,0
2407941305,0,0
2407941306,0,0
2407942501,0,0
2407942502,0,0
2407942503,1,8
2407942505,0,0
2407943501,0,0
2407943502,0,0
2407943503,0,0
2407943504,0,0
2407943505,0,0
2407943506,0,0
2407944701,0,0
2407944702,0,0
2407944704,0,0
2407944705,0,0
2407944706,0,0
2407945001,0,0
2407945002,0,0
2407945002,0,0
2407945003,0,0
2407946301,0,0
2407946302,0,0
2407946303,0,0
2407946304,0,0
2407946305,0,0
2407946306,0,0
2407947701,0,0
2407947702,0,0
2407947703,0,0
2407947704,1,8
2407947705,0,0
2407948901,0,0
2407948902,0,0
2407948903,0,0
2407948904,0,0
2407948905,0,0
2407949201,0,0
2407949202,0,0
2407949204,0,0
