folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc
2909597603,1,34429.73,30571.24,29026,3
2909597604,1,49594.05,30968.7,29026,3
2909598802,1,125729.49,70534.94,29027,3
2909598803,1,113704.89,42606.75,29027,3
2909598804,1,57811.46,45636.3,29027,3
2909598806,1,63121.18,16589.13,29027,3
2909599003,1,20505.6,9621.16,29027,3
2909599004,1,21767.87,35994.87,29027,3
2909599005,1,35269.44,27880.52,29027,3
2909600301,1,85527.2,50117.93,29027,3
2909600303,1,30405.85,10802.5,29027,3
2909600304,1,118602.77,76212.0,29027,3
2909600305,1,87655.31,56170.3,29027,3
2909601501,1,48849.92,18693.66,29027,3
2909601502,1,44692.3,23833.55,29027,3
2909601503,1,47633.4,40275.03,29027,3
2909601504,1,56952.62,41550.73,29027,3
2909601505,1,44367.27,36773.96,29027,3
2909601506,1,31926.01,25424.15,29027,3
2909602301,1,75727.61,60665.02,29028,2
2909602302,1,60554.81,63246.21,29028,2
2909602303,1,47061.88,35727.38,29028,2
2909602304,1,36796.89,53677.31,29028,2
2909602305,1,49528.41,62808.31,29028,2
2909603501,1,34696.68,29704.12,29028,2
2909603502,1,98727.31,83822.89,29028,2
2909603503,1,79551.79,67747.05,29028,2
2909603504,1,45811.22,32429.3,29028,2
2909603505,1,89251.25,41427.37,29028,2
2909603506,1,33382.51,20994.51,29028,2
2909604701,1,18665.61,19108.97,29028,2
2909604702,1,44220.13,38567.94,29028,2
2909604703,1,37599.52,33087.18,29028,2
2909604705,1,50754.06,44329.91,29028,2
2909604706,1,51270.45,45161.19,29028,2
2909605901,1,30401.01,20918.31,29028,2
2909605902,1,98122.69,65000.14,29028,2
2909605903,1,37828.69,23122.48,29028,2
2909605905,1,30046.56,21214.26,29028,2
2909605906,1,35751.0,28719.98,29028,2
2909606701,1,187991.78,80413.13,29029,3
2909606702,1,27549.39,25005.89,29029,3
2909606703,1,34991.78,23551.66,29029,3
2909606705,1,43008.14,38847.76,29029,3
2909606706,1,34440.94,28625.52,29029,3
2909607501,1,46806.12,44032.39,29029,4
2909607502,1,50546.09,45045.2,29029,4
2909607504,1,14573.73,8123.63,29029,4
2909607505,1,22754.81,15643.93,29029,4
2909607506,1,40290.13,50541.12,29029,4
2909608601,1,49946.36,28862.55,29031,2
2909608602,1,228399.03,143628.5,29031,2
2909608603,1,54468.59,31873.33,29031,2
2909608604,1,217580.25,128166.98,29031,2
2909608605,1,68069.96,54801.92,29031,2
2909608606,1,37764.71,23961.05,29031,2
2909609801,1,53592.36,45208.3,29031,2
2909609802,1,31006.07,30708.48,29031,2
2909609803,1,28705.93,20578.18,29031,2
2909609804,1,111955.52,53386.93,29031,2
2909610201,1,21185.87,14449.5,29031,2
2909610202,1,12941.67,14901.45,29031,2
2909610203,1,23587.88,28072.23,29031,2
2909610204,1,63314.33,32888.63,29031,2
2909610205,1,84294.33,25373.82,29031,2
2909610206,1,62479.33,23630.11,29031,2
2909611301,1,50332.71,36711.97,29031,2
2909611306,1,53238.9,31949.76,29031,2
2909612401,1,45048.88,34689.98,29031,2
2909612403,1,80511.28,38119.62,29031,2
2909612404,1,94059.77,19422.67,29031,2
2909612406,1,27047.14,16443.51,29031,2
2909613001,1,24701.08,24427.58,29031,2
2909613003,1,148813.54,46272.91,29031,2
2909613006,1,26936.88,14674.09,29031,2
2909614901,1,87312.89,21814.24,29031,3
2909614902,1,7550.07,11337.82,29031,3
2909614903,1,35790.13,16577.71,29031,3
2909614904,1,28429.5,9378.68,29031,3
2909614905,1,166511.33,52840.17,29031,3
2909614906,1,69850.95,49315.52,29031,3
2909615201,1,9574.24,24819.04,29031,3
2909615202,1,39432.81,39068.19,29031,3
2909615203,1,19783.4,20424.41,29031,3
2909615204,1,44431.98,38153.9,29031,3
2909615205,1,152674.55,51653.05,29031,3
2909615206,1,36593.4,37059.44,29031,3
2909616401,1,53652.68,50965.96,29031,3
2909616402,1,28212.85,21822.13,29031,3
2909616404,1,97080.21,66875.82,29031,3
2909616406,1,44021.73,32588.6,29031,3
2909617601,1,43214.67,25545.47,29031,3
2909617602,1,32862.27,33050.08,29031,3
2909617603,1,35419.65,33899.55,29031,3
2909617604,1,77929.67,76668.7,29031,3
2909617605,1,24691.68,7627.04,29031,3
2909617606,1,26557.04,43348.27,29031,3
2909618801,1,80645.65,57657.41,29031,3
2909618802,1,51663.91,37029.39,29031,3
2909618803,1,24915.1,24911.57,29031,3
2909618805,1,25204.41,27762.25,29031,3
2909619401,1,59579.22,60807.67,29032,3
2909619402,1,26105.35,34228.57,29032,3
2909619404,1,34878.14,25852.17,29032,3
2909619406,1,26545.54,21780.55,29032,3
2909620003,1,79832.44,53331.02,29032,3
2909620004,1,50645.99,38620.43,29032,3
2909620005,1,31040.2,57860.67,29032,3
2909620006,1,60357.41,60581.16,29032,3
2909620006,2,27097.76,29240.82,29032,3
2909621302,1,52156.43,40924.01,29032,3
2909621303,1,85765.35,44065.25,29032,3
2909621305,1,47385.67,31168.19,29032,3
2909621306,1,76516.48,18640.59,29032,3
2909622301,1,73730.19,19678.31,29032,4
2909622302,1,75871.63,56112.11,29032,4
2909622304,1,61572.44,27807.49,29032,4
2909622305,1,74255.5,28739.62,29032,4
2909622306,1,35122.71,22785.91,29032,4
2909623601,1,35824.35,68724.03,29033,3
2909623602,1,27136.25,24945.78,29033,3
2909623605,1,34862.59,16779.53,29033,3
2909623606,1,38557.36,26443.97,29033,3
2909624903,1,23841.16,28469.32,29033,3
2909624905,1,96042.65,341719.34,29033,3
2909624906,1,42509.69,12451.06,29033,3
2909625801,1,48885.24,21457.97,29033,3
2909625802,1,142422.33,117147.86,29033,3
2909625803,1,42491.79,28402.06,29033,3
2909626201,1,36805.94,23547.37,29033,3
2909626202,1,61438.31,73353.06,29033,3
2909626203,1,50036.96,42041.01,29033,3
2909626205,1,175970.52,74175.52,29033,3
2909626206,1,138742.26,111562.51,29033,3
2909627003,1,92691.74,60885.99,29033,3
2909627005,1,26643.4,17088.0,29033,3
2909627006,1,14321.73,20471.35,29033,3
2909628301,1,25570.92,23347.45,29033,3
2909628302,1,165874.09,87281.65,29033,3
2909628303,1,74256.55,71688.66,29033,3
2909628305,1,101417.22,134991.46,29033,3
2909629501,1,88539.48,45015.02,29033,3
2909629502,1,64154.33,50203.94,29033,3
2909629503,1,37453.88,22527.37,29033,3
2909629505,1,33309.76,39249.61,29033,3
2909629506,1,6235.62,9603.27,29033,3
2909630701,1,236754.06,82894.41,29033,3
2909630702,1,52644.01,96780.54,29033,3
2909630703,1,85795.06,67620.67,29033,3
2909630704,1,104042.07,77902.26,29033,3
2909630706,1,105273.95,82482.81,29033,3
2909631901,1,202714.86,101702.75,29033,3
2909631902,1,54431.03,66839.44,29033,3
2909631903,1,110390.79,71456.16,29033,3
2909631904,1,49552.44,29227.05,29033,3
2909632202,1,41695.69,36274.42,29033,3
2909632203,1,120828.38,57241.42,29033,3
2909632204,1,20497.24,26578.22,29033,3
2909632205,1,29016.3,27066.97,29033,3
2909632206,1,49555.81,22912.69,29033,3
2909633401,1,80611.84,31768.96,29033,3
2909633402,1,57274.08,24894.84,29033,3
2909633403,1,74880.58,34108.28,29033,3
2909633404,1,93237.71,46247.4,29033,3
2909633405,1,105590.2,64507.2,29033,3
2909633406,1,238724.9,119893.5,29033,3
2909634401,1,63993.37,30348.53,29033,3
2909634405,1,85410.77,49119.4,29033,3
2909634406,1,47009.17,52876.42,29033,3
2909635602,1,28045.84,39028.88,29033,3
2909635603,1,116704.89,97563.85,29033,3
2909635604,1,91268.81,46972.95,29033,3
2909635605,1,93186.82,45130.54,29033,3
2909636501,1,40087.19,15564.86,29033,3
2909636502,1,50619.45,22789.0,29033,3
2909636503,1,75051.51,84450.89,29033,3
2909636505,1,27439.4,26604.37,29033,3
2909637801,1,67377.84,59308.0,29033,3
2909637802,1,272714.43,109987.47,29033,3
2909637803,1,44827.56,54537.11,29033,3
2909637804,1,334825.23,255382.44,29033,3
2909637805,1,51295.05,49592.13,29033,3
2909637806,1,41408.39,32956.17,29033,3
2909638601,1,40485.23,28619.36,29033,2
2909638602,1,131554.4,46906.03,29033,2
2909638603,1,65365.54,22315.78,29033,2
2909638604,1,24108.95,31999.75,29033,2
2909638605,1,88680.52,46091.78,29033,2
2909638606,1,16092.63,6312.67,29033,2
2909639501,1,84814.94,138144.82,29033,2
2909639502,1,56831.17,42750.05,29033,2
2909639503,1,77146.59,82267.07,29033,2
2909639504,1,202330.23,103788.33,29033,2
2909639506,1,37785.89,24849.25,29033,2
2909640802,1,54024.58,29599.05,29033,2
2909640803,1,191311.46,87841.95,29033,2
2909640804,1,119606.52,56273.03,29033,2
2909640805,1,110286.86,51163.09,29033,2
2909640806,1,32217.84,28010.35,29033,2
2909641001,1,52258.05,62628.32,29033,2
2909641002,1,49558.35,22491.07,29033,2
2909641003,1,50139.0,28137.42,29033,2
2909641004,1,26314.68,24054.15,29033,2
2909641005,1,28584.88,16556.89,29033,2
2909641006,1,24164.6,25363.62,29033,2
2909642001,1,306402.14,132895.97,29033,3
2909642002,1,60856.16,35044.95,29033,3
2909642004,1,84679.27,46444.14,29033,3
2909642005,1,97383.45,54986.71,29033,3
2909642006,1,113760.85,52427.53,29033,3
2909643301,1,119302.01,59845.7,29033,3
2909643303,1,17674.95,39789.15,29033,3
2909643304,1,48784.72,19307.42,29033,3
2909643305,1,43958.61,12370.3,29033,3
2909644701,1,147623.69,68878.8,29033,3
2909644703,1,101173.74,34393.6,29033,3
2909644706,1,23845.27,33578.7,29033,3
2909645701,1,151939.09,68126.13,29033,4
2909645703,1,47311.46,27467.51,29033,4
2909645705,1,48383.6,41289.79,29033,4
2909646501,1,18997.18,41185.76,29033,3
2909646502,1,60529.07,58761.75,29033,3
2909646504,1,16671.43,17848.45,29033,3
2909646505,1,121386.98,37297.26,29033,3
2909646506,1,108654.18,39606.65,29033,3
2909647701,1,171295.07,89814.02,29033,3
2909647702,1,49278.67,26190.81,29033,3
2909647705,1,91868.83,109838.33,29033,3
2909647706,1,29567.19,13267.23,29033,3
2909648301,1,105285.31,100497.45,29033,2
2909648302,1,55634.63,55972.0,29033,2
2909648303,1,32478.25,37564.32,29033,2
2909648304,1,69412.32,36571.64,29033,2
2909648305,1,112304.34,75612.06,29033,2
2909649502,1,139166.25,103179.94,29033,2
2909649503,1,90971.37,79564.32,29033,2
2909649505,1,131239.97,96676.53,29033,2
2909649506,1,120404.3,104572.0,29033,2
2909650702,1,236682.27,105778.58,29033,2
2909650703,1,59520.96,28036.52,29033,2
2909650705,1,110114.73,81318.0,29033,2
2909650706,1,46557.16,21187.15,29033,2
2909651901,1,54042.3,60643.12,29033,2
2909651903,1,78163.51,47629.97,29033,2
2909651904,1,54841.3,41571.47,29033,2
2909651905,1,53390.14,27264.18,29033,2
2909651906,1,104142.6,28549.75,29033,2
2909652201,1,50516.57,39256.22,29033,2
2909652202,1,137410.27,69026.86,29033,2
2909652203,1,17153.45,16987.65,29033,2
2909652204,1,30484.78,29418.77,29033,2
2909652205,1,19588.78,39164.78,29033,2
2909652206,1,70952.44,93308.13,29033,2
2909653402,1,53161.02,40872.67,29033,2
2909653403,1,37578.14,41105.02,29033,2
2909653404,1,124112.88,95189.46,29033,2
2909653406,1,70679.33,61432.26,29033,2
2909654601,1,42453.13,48045.56,29033,2
2909654603,1,38360.65,45638.8,29033,2
2909654604,1,121913.77,35000.48,29033,2
2909654605,1,35728.41,16752.71,29033,2
2909654606,1,60915.93,49085.97,29033,2
2909655801,1,42491.79,35047.22,29033,2
2909655802,1,50411.23,46418.03,29033,2
2909655804,1,57786.87,27342.18,29033,2
2909655805,1,62827.84,63549.37,29033,2
2909655806,1,53805.28,9549.26,29033,2
2909656702,1,237031.6,192297.62,29033,2
2909656704,1,29592.62,26930.15,29033,2
2909656705,1,54393.43,33711.67,29033,2
2909656706,1,88032.75,96615.68,29033,2
2909657001,1,142084.19,78160.03,29033,2
2909657003,1,90592.42,58866.25,29033,2
2909657005,1,185317.84,131328.69,29033,2
2909657006,1,106834.54,62041.68,29033,2
2909658201,1,139230.15,17044.78,29034,2
2909658202,1,47283.61,57373.04,29034,2
2909658203,1,45725.37,27126.4,29034,2
2909658204,1,79786.66,33917.51,29034,2
2909658205,1,62124.65,26259.79,29034,2
2909658206,1,62924.53,94460.11,29034,2
2909658407,1,67205.25,21122.53,29034,2
2909658408,1,54721.05,54923.81,29034,2
2909658409,1,49304.3,19193.63,29034,2
2909658410,1,14673.91,25860.73,29034,2
2909658411,1,29147.43,19130.91,29034,2
2909658412,1,73008.65,47539.07,29034,2
2909658713,1,64254.06,67560.59,29034,2
2909658714,1,70475.39,64416.16,29034,2
2909658715,1,36959.0,54360.65,29034,2
2909658716,1,60703.22,52094.98,29034,2
2909658717,1,41778.65,40271.34,29034,2
2909658718,1,31573.75,34482.01,29034,2
2909658919,1,42475.44,51825.31,29034,2
2909658920,1,93660.56,51504.91,29034,2
2909658921,1,42475.45,46034.56,29034,2
2909658922,1,42002.09,36457.26,29034,2
2909658923,1,43649.36,53004.67,29034,2
2909658924,1,53154.25,61581.67,29034,2
2909659020,1,99681.73,68269.48,29034,2
2909659021,1,31120.61,20289.11,29034,2
2909659022,1,94558.16,46298.69,29034,2
2909659023,1,14877.99,17071.79,29034,2
2909659024,1,20879.81,5704.99,29034,2
2909659301,1,89871.37,82346.32,29034,2
2909659302,1,98872.19,41073.14,29034,2
2909659303,1,69419.58,28501.69,29034,2
2909659304,1,42193.8,12433.43,29034,2
2909659305,1,68240.59,44741.57,29034,2
2909659607,1,72909.79,62950.33,29034,2
2909659608,1,42295.06,51851.48,29034,2
2909659609,1,27437.68,28161.37,29034,2
2909659610,1,67573.71,39018.31,29034,2
2909659611,1,38483.58,31792.11,29034,2
2909659612,1,61524.56,53601.79,29034,2
2909659813,1,31868.84,31693.92,29034,2
2909659814,1,39344.23,46078.5,29034,2
2909659815,1,27959.0,30496.26,29034,2
2909659816,1,48196.71,31691.63,29034,2
2909659817,1,42909.82,51350.09,29034,2
2909659818,1,60172.11,60226.67,29034,2
2909660901,1,15302.18,9000.43,29035,3
2909660902,1,85590.69,49475.22,29035,3
2909660903,1,40233.26,27341.42,29035,3
2909660904,1,23803.62,20802.94,29035,3
2909660905,1,41054.27,29283.28,29035,3
2909660906,1,55729.3,30605.51,29035,3
2909661201,1,143827.1,186820.79,29036,3
2909661202,1,76786.86,28164.6,29036,3
2909661205,1,104842.97,40858.8,29036,3
2909662901,1,129421.72,70356.25,29036,3
2909662902,1,73691.39,42841.73,29036,3
2909662905,1,49211.86,35938.35,29036,3
2909662906,1,172073.3,92340.49,29036,3
2909663902,1,53820.48,75263.2,29036,4
2909663903,1,50665.61,33699.97,29036,4
2909663905,1,31043.98,37507.43,29036,4
2909664501,1,104334.64,82820.11,29036,4
2909664502,1,129688.97,95112.09,29036,4
2909664503,1,34469.48,43009.42,29036,4
2909664505,1,20121.55,23338.45,29036,4
2909664506,1,59823.78,44354.35,29036,4
2909665201,1,29526.39,10911.42,29037,3
2909665202,1,28814.85,13335.67,29037,3
2909665203,1,69678.98,58421.56,29037,3
2909665204,1,45089.9,37990.19,29037,3
2909665205,1,46704.44,36732.01,29037,3
2909665206,1,46260.54,16244.64,29037,3
2909665407,1,70935.23,46167.92,29037,3
2909665408,1,25969.97,15834.56,29037,3
2909665409,1,35218.57,19895.82,29037,3
2909665410,1,12910.33,13962.18,29037,3
2909665411,1,39861.08,36980.21,29037,3
2909665412,1,56772.73,46264.67,29037,3
2909665613,1,49509.81,43359.97,29037,3
2909665614,1,10401.63,8200.05,29037,3
2909665615,1,24614.74,20312.7,29037,3
2909665616,1,115411.44,82864.46,29037,3
2909665617,1,33019.66,24447.86,29037,3
2909665618,1,38467.41,42450.03,29037,3
2909665919,1,106407.66,53851.78,29037,3
2909665920,1,37249.63,23484.16,29037,3
2909665921,1,33747.34,13227.58,29037,3
2909665922,1,60533.15,22418.58,29037,3
2909665923,1,37629.26,34689.93,29037,3
2909665924,1,15232.24,10796.24,29037,3
2909666602,1,21636.38,9736.06,29038,4
2909666603,1,27273.27,22464.58,29038,4
2909666605,1,66122.94,47246.57,29038,4
2909666606,1,167508.19,72206.37,29038,4
2909667701,1,53581.94,31805.49,29038,4
2909667702,1,42406.12,22162.76,29038,4
2909667703,1,118908.18,38362.99,29038,4
2909667704,1,45840.26,26953.22,29038,4
2909667705,1,106495.05,30272.16,29038,4
2909667706,1,36383.6,15564.71,29038,4
2909668901,1,32692.84,22704.69,29038,4
2909668902,1,115485.18,33354.08,29038,4
2909668903,1,28992.8,32532.88,29038,4
2909668904,1,67305.89,29828.18,29038,4
2909668906,1,42630.37,24093.36,29038,4
2909669201,1,26441.67,23409.38,29038,4
2909669202,1,56798.92,39528.47,29038,4
2909669203,1,54499.28,47753.4,29038,4
2909669204,1,78835.74,90284.26,29038,4
2909669206,1,22485.6,10953.66,29038,4
2909670401,1,18538.02,26613.18,29039,3
2909670402,1,56655.95,47300.84,29039,3
2909670404,1,68995.73,42579.22,29039,3
2909670405,1,38159.13,27190.8,29039,3
2909670406,1,28858.68,28067.57,29039,3
2909671601,1,67551.11,16882.09,29039,3
2909671602,1,20729.49,14708.67,29039,3
2909671603,1,53600.75,34423.22,29039,3
2909671604,1,57433.31,24925.15,29039,3
2909671605,1,95771.75,37433.78,29039,3
2909671606,1,49145.89,27219.45,29039,3
2909672801,1,61471.72,23717.74,29039,3
2909672802,1,26606.54,12315.78,29039,3
2909672803,1,29606.54,14513.94,29039,3
2909672804,1,50596.56,28887.25,29039,3
2909672805,1,51474.92,28020.78,29039,3
2909672806,1,33688.51,20064.69,29039,3
2909673001,1,24115.69,12392.74,29039,3
2909673003,1,42849.37,22309.42,29039,3
2909673004,1,28546.91,16406.44,29039,3
2909673005,1,19319.94,8262.22,29039,3
2909673006,1,99926.38,62616.82,29039,3
2909674301,1,31331.5,21946.35,29039,3
2909674302,1,29309.94,15119.66,29039,3
2909674303,1,95333.07,52719.89,29039,3
2909674304,1,23251.04,9758.9,29039,3
2909674305,1,19051.62,32509.19,29039,3
2909674306,1,58162.95,36217.96,29039,3
2909675504,1,46316.37,26389.57,29039,3
2909675505,1,32822.79,40946.21,29039,3
2909675506,1,14267.76,10076.39,29039,3
2909676401,1,66948.68,86630.71,29039,4
2909676402,1,35059.56,31638.65,29039,4
2909676403,1,24749.99,10208.01,29039,4
2909676404,1,39965.09,78925.63,29039,4
2909676405,1,47026.24,33932.43,29039,4
2909676406,1,17676.19,9285.55,29039,4
2909677601,1,38163.9,20486.26,29039,4
2909677602,1,33248.34,29517.72,29039,4
2909677603,1,38508.19,21774.61,29039,4
2909677604,1,16877.7,3870.83,29039,4
2909677605,1,41468.84,16945.06,29039,4
2909677606,1,21993.43,31343.43,29039,4
2909678801,1,44987.69,23092.39,29040,4
2909678802,1,64145.89,56556.78,29040,4
2909678804,1,44608.27,37156.95,29040,4
2909679701,1,27011.09,12820.32,29040,3
2909679702,1,13121.03,7815.78,29040,3
2909679703,1,13272.07,27557.13,29040,3
2909679704,1,44390.87,22739.07,29040,3
2909679705,1,35557.36,35967.0,29040,3
2909680601,1,12614.04,9995.06,29041,2
2909680602,1,110630.68,64350.74,29041,2
2909680603,1,120127.86,131823.15,29041,2
2909680606,1,48319.66,35297.14,29041,2
2909681302,1,37039.67,37389.03,29041,2
2909681303,1,31932.31,27404.21,29041,2
2909681304,1,47693.34,72116.08,29041,2
2909681306,1,50988.5,28217.57,29041,2
2909682501,1,88750.8,121136.52,29041,2
2909682502,1,60715.4,65380.89,29041,2
2909682503,1,100777.94,82513.37,29041,2
2909682504,1,9095.04,29180.09,29041,2
2909682504,2,28069.08,20588.53,29041,2
2909682504,3,49408.42,25778.31,29041,2
2909682505,1,177940.5,50812.39,29041,2
2909682506,1,35552.93,26711.99,29041,2
2909683701,1,44956.9,58982.22,29041,2
2909683702,1,45748.0,22576.06,29041,2
2909683702,2,21867.31,29035.53,29041,2
2909683703,1,114614.73,52285.69,29041,2
2909683704,1,23679.05,52728.47,29041,2
2909683705,1,9430.67,33121.08,29041,2
2909683706,1,66786.86,56363.67,29041,2
2909684901,1,65398.28,33669.54,29041,2
2909684902,1,35426.65,22960.98,29041,2
2909684904,1,39574.1,29815.87,29041,2
2909684904,2,22353.25,26273.16,29041,2
2909684906,1,73014.63,82547.22,29041,2
2909685201,1,107114.21,40878.29,29041,2
2909685202,1,40684.09,19704.8,29041,2
2909685203,1,50744.61,22535.96,29041,2
2909685204,1,100879.09,60994.16,29041,2
2909685205,1,20507.61,22047.25,29041,2
2909685206,1,79310.2,34270.25,29041,2
2909686401,1,41086.92,18520.42,29041,2
2909686402,1,38382.52,14233.85,29041,2
2909686403,1,85241.22,29268.86,29041,2
2909686404,1,73487.24,32471.61,29041,2
2909686405,1,63580.27,32140.31,29041,2
2909686406,1,80040.63,38328.94,29041,2
2909687601,1,55814.74,39774.97,29041,2
2909687602,1,66368.64,27714.91,29041,2
2909687603,1,61424.23,28323.77,29041,2
2909687604,1,97276.53,141826.53,29041,2
2909687605,1,68532.75,30276.65,29041,2
2909688803,1,53163.92,30532.5,29041,2
2909688804,1,33733.27,25301.35,29041,2
2909688805,1,25545.61,16557.25,29041,2
2909688806,1,29193.09,23468.15,29041,2
2909689901,1,77610.9,18727.05,29042,3
2909689902,1,32189.43,30869.54,29042,3
2909689903,1,61274.68,8268.76,29042,3
2909689904,1,87025.75,57607.72,29042,3
2909689906,1,41759.66,23042.54,29042,3
2909690201,1,12732.33,2426.35,29042,3
2909690203,1,57975.12,23769.9,29042,3
2909690204,1,32172.48,10677.58,29042,3
2909690205,1,27433.88,22286.99,29042,3
2909690206,1,37892.55,11714.18,29042,3
2909691401,1,41414.73,34455.62,29042,3
2909691402,1,40261.88,29761.2,29042,3
2909691403,1,82299.32,39498.81,29042,3
2909691404,1,148489.53,64523.65,29042,3
2909691405,1,46070.47,47225.69,29042,3
2909692201,1,52025.15,41438.08,29043,3
2909692202,1,80911.76,38020.89,29043,3
2909692203,1,82055.24,56820.78,29043,3
2909692204,1,67524.02,43749.16,29043,3
2909692205,1,40598.89,40134.18,29043,3
2909692206,1,37391.1,13785.88,29043,3
2909693601,1,12178.29,13522.15,29043,3
2909693602,1,23385.24,24160.84,29043,3
2909693603,1,50655.72,52345.16,29043,3
2909693604,1,42451.44,34948.6,29043,3
2909693605,1,49131.1,37098.33,29043,3
2909693606,1,40321.43,23212.39,29043,3
2909694401,1,41294.28,17502.72,29043,3
2909694404,1,142295.31,48638.53,29043,3
2909694405,1,85706.67,42352.06,29043,3
2909695601,1,109198.56,67239.54,29043,3
2909695603,1,61125.04,30556.3,29043,3
2909695604,1,53311.46,32698.55,29043,3
2909695605,1,18295.08,13813.69,29043,3
2909695606,1,52140.95,31099.46,29043,3
2909696801,1,40860.81,16265.88,29043,3
2909696802,1,43367.15,22906.6,29043,3
2909696803,1,26409.82,86507.92,29043,3
2909696805,1,136589.99,54318.46,29043,3
2909696806,1,73214.72,52668.29,29043,3
2909697001,1,27588.52,22086.32,29043,3
2909697002,1,125993.31,147775.99,29043,3
2909697003,1,61092.35,40018.25,29043,3
2909697005,1,50113.93,32498.91,29043,3
2909697006,1,28713.52,27741.73,29043,3
2909698801,1,72872.43,30836.1,29043,3
2909698803,1,44212.36,42437.98,29043,3
2909698804,1,84145.39,34392.91,29043,3
2909698805,1,23605.14,18165.55,29043,3
2909699001,1,58573.34,60029.19,29043,3
2909699002,1,45171.28,56002.73,29043,3
2909699003,1,21947.74,19051.96,29043,3
2909699004,1,23733.31,20180.31,29043,3
2909699005,1,150171.54,107242.26,29043,3
2909700301,1,28697.74,44067.36,29043,3
2909700302,1,48392.33,40415.21,29043,3
2909700304,1,113570.5,90193.72,29043,3
2909700305,1,58051.87,28937.92,29043,3
2909700306,1,42137.82,30982.39,29043,3
2909701301,1,100795.56,77932.18,29043,3
2909701302,1,32282.6,22149.12,29043,3
2909701304,1,105903.48,56190.07,29043,3
2909701305,1,40241.21,34866.02,29043,3
2909701306,1,35779.88,37902.87,29043,3
2909702501,1,31483.35,17137.8,29043,3
2909702502,1,33322.42,19274.36,29043,3
2909702503,1,51917.65,34340.27,29043,3
2909702504,1,56234.55,25647.37,29043,3
2909702505,1,25127.1,24740.48,29043,3
2909702506,1,39766.28,42131.51,29043,3
2909703001,1,45164.06,53092.12,29043,4
2909703002,1,18110.03,20965.33,29043,4
2909703003,1,41579.21,24586.89,29043,4
2909703004,1,267409.0,102323.55,29043,4
2909703005,1,60829.49,48703.54,29043,4
2909703006,1,31477.1,21382.76,29043,4
2909704001,1,78106.22,42293.9,29044,2
2909704002,1,45599.88,45167.27,29044,2
2909704003,1,62398.2,19820.52,29044,2
2909704005,1,28386.9,15646.98,29044,2
2909704006,1,40339.03,50347.91,29044,2
2909705301,1,54601.27,43214.67,29044,2
2909705303,1,662977.47,164405.54,29044,2
2909705304,1,53072.2,31623.17,29044,2
2909705306,1,103615.85,56374.41,29044,2
2909706501,1,53205.38,28640.77,29044,2
2909706502,1,88305.09,59725.69,29044,2
2909706503,1,60559.16,33729.07,29044,2
2909706504,1,98015.28,139395.8,29044,2
2909706505,1,41720.77,63000.44,29044,2
2909706506,1,176647.33,173495.93,29044,2
2909707701,1,31278.66,31200.29,29044,2
2909707703,1,75147.52,45756.75,29044,2
2909707704,1,26680.32,20535.75,29044,2
2909707706,1,55714.21,38501.08,29044,2
2909708901,1,139110.21,137479.08,29044,2
2909708902,1,47903.2,60749.2,29044,2
2909708903,1,90216.59,65356.71,29044,2
2909708904,1,69748.05,57249.1,29044,2
2909708906,1,57654.26,96066.29,29044,2
2909709201,1,78611.7,44222.49,29044,2
2909709202,1,99109.41,32243.95,29044,2
2909709203,1,35355.52,52020.31,29044,2
2909709204,1,54521.73,20319.19,29044,2
2909709205,1,17844.46,18886.76,29044,2
2909709206,1,72668.76,37680.77,29044,2
2909710401,1,100348.86,107118.83,29044,2
2909710402,1,64164.56,41541.72,29044,2
2909710406,1,80559.76,55275.01,29044,2
2909711604,1,16766.52,12334.48,29044,2
2909711604,2,15188.98,12909.66,29044,2
2909711605,1,103972.09,41287.06,29044,2
2909711606,1,34492.12,34725.49,29044,2
2909712801,1,86704.87,58875.43,29044,2
2909712802,1,76819.64,56470.87,29044,2
2909712803,1,62458.99,47337.48,29044,2
2909712804,1,28485.23,17840.6,29044,2
2909712805,1,44581.93,42669.13,29044,2
2909712806,1,46392.71,37876.48,29044,2
2909713001,1,32574.18,49192.21,29044,2
2909713003,1,36435.32,8382.52,29044,2
2909713004,1,29732.11,9365.66,29044,2
2909713005,1,82079.23,108874.75,29044,2
2909713006,1,8772.78,11836.35,29044,2
2909714301,1,7778.74,6690.01,29044,2
2909714302,1,62256.15,38675.2,29044,2
2909714303,1,33423.11,22166.92,29044,2
2909714304,1,66482.08,43408.04,29044,2
2909714305,1,35856.4,26673.64,29044,2
2909714306,1,30079.66,10671.55,29044,2
2909715501,1,24594.49,23027.04,29044,2
2909715501,2,33778.52,38676.9,29044,2
2909715502,1,54375.96,21973.72,29044,2
2909715503,1,18489.12,18461.55,29044,2
2909715504,1,27878.46,43186.09,29044,2
2909715505,1,64780.87,62667.74,29044,2
2909715506,1,32956.93,22639.87,29044,2
2909716019,1,167869.17,32469.92,29047,3
2909716020,1,21458.61,22277.56,29047,3
2909716021,1,85646.8,65496.01,29047,3
2909716022,1,34145.68,26073.71,29047,3
2909716023,1,36313.99,30756.05,29047,3
2909716024,1,43352.01,33104.92,29047,3
2909716301,1,26874.9,22380.22,29047,3
2909716302,1,29597.83,21461.9,29047,3
2909716303,1,24270.31,20702.61,29047,3
2909716305,1,80756.02,12280.69,29047,3
2909716306,1,24456.3,17075.45,29047,3
